date,open,high,low,close,volume,oi,expiry
2020-01-01,759.55,764.3,751.7,753.2,10327200.0,56450400.0,2020-01-30
2020-01-02,753.55,763.4,751.4,761.75,10954800.0,56871600.0,2020-01-30
2020-01-03,757.2,759.5,743.4,746.35,17163600.0,56616000.0,2020-01-30
2020-01-06,741.85,742.0,725.0,726.1,14712000.0,56064000.0,2020-01-30
2020-01-07,730.75,740.3,723.3,728.8,16806000.0,56284800.0,2020-01-30
2020-01-08,720.05,728.75,712.6,726.3,15518400.0,55984800.0,2020-01-30
2020-01-09,732.4,746.7,732.4,745.25,14498400.0,55113600.0,2020-01-30
2020-01-10,746.1,753.4,736.8,741.2,18223200.0,55316400.0,2020-01-30
2020-01-13,742.8,748.9,738.0,740.75,10945200.0,55068000.0,2020-01-30
2020-01-14,742.7,752.8,735.95,749.35,16728000.0,53772000.0,2020-01-30
2020-01-15,747.8,750.45,738.8,748.45,15433200.0,53049600.0,2020-01-30
2020-01-16,748.0,752.45,737.55,740.25,14547600.0,54105600.0,2020-01-30
2020-01-17,737.4,745.4,733.5,743.0,15422400.0,53820000.0,2020-01-30
2020-01-20,743.15,747.35,725.3,728.15,23173200.0,54343200.0,2020-01-30
2020-01-21,726.6,730.7,718.6,719.9,19190400.0,53503200.0,2020-01-30
2020-01-22,719.4,723.85,708.4,713.45,30802800.0,53277600.0,2020-01-30
2020-01-23,725.55,738.8,721.25,725.05,38727600.0,50248800.0,2020-01-30
2020-01-24,726.15,742.4,721.0,739.1,21559200.0,49119600.0,2020-01-30
2020-01-27,733.85,748.9,732.8,740.1,25784400.0,40812000.0,2020-01-30
2020-01-28,738.1,746.65,735.4,737.65,26836800.0,31648800.0,2020-01-30
2020-01-29,737.65,744.3,733.55,734.9499999999999,17288400.0,36352800.0,2020-02-27
2020-01-30,734.0999999999999,735.0,725.5999999999999,731.1999999999999,18768000.0,47497200.0,2020-02-27
2020-01-31,733.8,736.55,724.4,727.6999999999999,13958400.0,48046800.0,2020-02-27
2020-02-03,700.9,708.9,693.25,705.05,19766400.0,49285200.0,2020-02-27
2020-02-04,707.5999999999999,718.8,706.5999999999999,713.8,15669600.0,50428800.0,2020-02-27
