date,open,high,low,close,volume,oi,expiry
2020-01-01,286.3,288.85,283.55,287.85,963000.0,3681000.0,2020-01-30
2020-01-02,289.0,292.0,287.0,290.5,1377000.0,3714000.0,2020-01-30
2020-01-03,289.55,293.95,287.1,289.55,4239000.0,3825000.0,2020-01-30
2020-01-06,287.05,287.5,281.7,282.7,1296000.0,3570000.0,2020-01-30
2020-01-07,284.5,289.6,284.5,288.55,1335000.0,3597000.0,2020-01-30
2020-01-08,285.2,291.25,284.6,290.0,1809000.0,3498000.0,2020-01-30
2020-01-09,291.95,297.4,291.45,294.1,3273000.0,3504000.0,2020-01-30
2020-01-10,294.25,299.45,294.15,298.1,1989000.0,3207000.0,2020-01-30
2020-01-13,300.0,303.2,298.0,301.95,1656000.0,3222000.0,2020-01-30
2020-01-14,301.7,306.9,300.1,301.4,2106000.0,2967000.0,2020-01-30
2020-01-15,300.5,304.55,297.6,303.2,2199000.0,2856000.0,2020-01-30
2020-01-16,303.65,311.5,302.45,306.7,3120000.0,3045000.0,2020-01-30
2020-01-17,305.85,320.3,304.45,313.75,6336000.0,3228000.0,2020-01-30
2020-01-20,313.55,320.8,313.2,314.4,4119000.0,3105000.0,2020-01-30
2020-01-21,313.5,319.75,313.0,315.55,2583000.0,3240000.0,2020-01-30
2020-01-22,316.95,323.3,314.35,317.35,7182000.0,3750000.0,2020-01-30
2020-01-23,317.15,321.8,317.15,320.3,2094000.0,3606000.0,2020-01-30
2020-01-24,320.0,325.05,319.25,322.75,2793000.0,3318000.0,2020-01-30
2020-01-27,322.0,330.3,322.0,325.9,3468000.0,2877000.0,2020-01-30
2020-01-28,325.25,328.65,321.55,325.45,2217000.0,2019000.0,2020-01-30
2020-01-29,325.45,328.45,324.6,326.49999999999994,1518000.0,2289000.0,2020-02-27
2020-01-30,325.85,326.9,316.7,319.4,2721000.0,3132000.0,2020-02-27
2020-01-31,319.54999999999995,320.85,308.85,309.4,2349000.0,3549000.0,2020-02-27
2020-02-03,298.04999999999995,305.2,297.99999999999994,301.54999999999995,972000.0,3819000.0,2020-02-27
2020-02-04,303.15,307.35,302.2,303.99999999999994,1092000.0,3930000.0,2020-02-27
2020-02-05,303.2,316.85,294.45,313.04999999999995,3939000.0,3879000.0,2020-02-27
2020-02-06,312.85,313.85,302.95,304.85,2370000.0,4224000.0,2020-02-27
2020-02-07,302.85,304.74999999999994,298.15,300.35,1347000.0,4419000.0,2020-02-27
2020-02-10,300.35,301.2,295.74999999999994,300.29999999999995,1230000.0,4413000.0,2020-02-27
2020-02-11,303.45,306.15,296.85,299.24999999999994,3207000.0,4293000.0,2020-02-27
2020-02-12,301.24999999999994,301.35,294.49999999999994,297.29999999999995,1851000.0,4200000.0,2020-02-27
2020-02-13,306.7,320.24999999999994,301.99999999999994,313.4,19077000.0,5130000.0,2020-02-27
2020-02-14,312.85,315.54999999999995,307.1,308.95,4224000.0,5418000.0,2020-02-27
2020-02-17,310.85,316.7,306.85,315.49999999999994,4008000.0,5340000.0,2020-02-27
2020-02-18,315.4,318.74999999999994,304.49999999999994,308.74999999999994,4353000.0,5154000.0,2020-02-27
2020-02-19,311.85,317.24999999999994,308.95,315.35,2715000.0,4869000.0,2020-02-27
2020-02-20,313.35,319.4,312.45,313.04999999999995,2430000.0,4824000.0,2020-02-27
2020-02-24,311.74999999999994,316.74999999999994,306.85,307.95,2568000.0,4284000.0,2020-02-27
2020-02-25,307.85,312.54999999999995,305.15,306.85,2388000.0,3321000.0,2020-02-27
2020-02-26,306.85,307.9,301.1,302.15,2556000.0,3888000.0,2020-03-26
2020-02-27,303.35,308.79999999999995,298.2,304.9,4008000.0,4560000.0,2020-03-26
2020-02-28,295.1,302.2,294.35,297.6,3210000.0,4434000.0,2020-03-26
2020-03-02,301.99999999999994,308.2,300.85,305.15,3333000.0,4263000.0,2020-03-26
2020-03-03,311.85,318.54999999999995,308.7,316.49999999999994,3693000.0,3942000.0,2020-03-26
2020-03-04,318.2,320.15,305.79999999999995,311.54999999999995,3717000.0,3528000.0,2020-03-26
2020-03-05,313.29999999999995,317.6,310.54999999999995,313.4,2538000.0,3681000.0,2020-03-26
2020-03-06,303.99999999999994,314.2,302.15,312.15,2055000.0,3711000.0,2020-03-26
2020-03-09,307.4,308.9,299.99999999999994,305.2,2682000.0,3633000.0,2020-03-26
2020-03-11,305.85,310.35,301.35,303.7,2118000.0,3099000.0,2020-03-26
2020-03-12,290.85,294.7,276.85,284.9,3291000.0,3039000.0,2020-03-26
2020-03-13,279.35,294.74999999999994,238.85,286.24999999999994,4080000.0,2670000.0,2020-03-26
2020-03-16,267.24999999999994,286.65,267.24999999999994,271.2,5814000.0,2388000.0,2020-03-26
2020-03-17,281.74999999999994,288.7,268.49999999999994,277.04999999999995,2505000.0,2259000.0,2020-03-26
2020-03-18,279.95,280.95,271.85,275.29999999999995,1809000.0,2037000.0,2020-03-26
