date,open,high,low,close,volume,oi,expiry
2020-01-01,3056.25,3069.0,3040.1,3058.15,110400.0,2060600.0,2020-01-30
2020-01-02,3065.0,3081.9,3056.15,3066.8,245200.0,2048600.0,2020-01-30
2020-01-03,3050.2,3065.0,3033.0,3044.9,258400.0,2040600.0,2020-01-30
2020-01-06,3010.0,3039.8,3001.3,3030.8,224200.0,2040200.0,2020-01-30
2020-01-07,3020.25,3062.2,3020.25,3051.75,216000.0,2043200.0,2020-01-30
2020-01-08,3016.95,3046.4,2973.0,3030.65,142600.0,2037000.0,2020-01-30
2020-01-09,3042.6,3049.95,3012.25,3017.9,368600.0,2115800.0,2020-01-30
2020-01-10,3023.45,3029.0,2992.7,3004.5,478800.0,2219400.0,2020-01-30
2020-01-13,3000.6,3067.0,3000.0,3057.8,593800.0,2313800.0,2020-01-30
2020-01-14,3070.1,3127.95,3046.05,3114.25,886400.0,2226400.0,2020-01-30
2020-01-15,3117.65,3143.8,3100.15,3123.85,421000.0,2230400.0,2020-01-30
2020-01-16,3127.1,3169.65,3119.45,3156.3,479400.0,2229000.0,2020-01-30
2020-01-17,3155.05,3174.9,3121.4,3135.8,384200.0,2235600.0,2020-01-30
2020-01-20,3128.7,3147.0,3116.15,3123.3,274000.0,2226400.0,2020-01-30
2020-01-21,3105.25,3137.0,3082.1,3117.4,333600.0,2130200.0,2020-01-30
2020-01-22,3130.0,3143.55,3092.75,3118.65,296000.0,2127800.0,2020-01-30
2020-01-23,3101.0,3122.0,3077.95,3115.6,225600.0,2098600.0,2020-01-30
2020-01-24,3111.1,3220.0,3111.0,3196.7,867400.0,2006600.0,2020-01-30
2020-01-27,3170.9,3208.95,3160.05,3171.4,656800.0,1815800.0,2020-01-30
2020-01-28,3165.0,3213.0,3136.2,3181.5,959800.0,1542800.0,2020-01-30
2020-01-29,3181.5,3214.8,3170.1000000000004,3176.55,1207800.0,1978000.0,2020-02-27
2020-01-30,3155.9,3200.8,3155.9,3177.0,491600.0,2078400.0,2020-02-27
2020-01-31,3185.8,3240.8,3163.0,3174.9,723800.0,2227000.0,2020-02-27
2020-02-03,3055.2000000000003,3216.8,3054.3500000000004,3200.5,618000.0,2259800.0,2020-02-27
2020-02-04,3168.9,3265.8,3152.8,3204.3500000000004,584200.0,2301000.0,2020-02-27
2020-02-05,3237.8,3281.8,3212.55,3225.3,533600.0,2370000.0,2020-02-27
2020-02-06,3237.8,3258.8,3207.8,3224.8,339200.0,2459000.0,2020-02-27
2020-02-07,3235.2000000000003,3267.4,3209.3,3222.0,574400.0,2523800.0,2020-02-27
2020-02-10,3235.75,3237.7000000000003,3085.6000000000004,3121.25,1102200.0,2595600.0,2020-02-27
2020-02-11,3128.8500000000004,3160.55,3091.75,3099.75,595200.0,2567200.0,2020-02-27
2020-02-12,3105.6000000000004,3179.65,3103.2000000000003,3108.2000000000003,885800.0,2595000.0,2020-02-27
2020-02-13,3091.8,3111.55,3072.8,3103.8,428200.0,2626600.0,2020-02-27
2020-02-14,3091.5,3127.8,3057.8,3066.5,386800.0,2622200.0,2020-02-27
2020-02-17,3058.25,3077.8,3041.1000000000004,3048.4500000000003,279600.0,2608400.0,2020-02-27
2020-02-18,3038.55,3038.8,2987.9500000000003,3033.0,401800.0,2605000.0,2020-02-27
2020-02-19,3049.3500000000004,3077.8,3006.6000000000004,3052.0,676400.0,2618000.0,2020-02-27
2020-02-20,3048.25,3086.75,3012.8,3019.7000000000003,447000.0,2569200.0,2020-02-27
2020-02-24,2999.9,3021.8,2962.3500000000004,2993.15,564000.0,2387600.0,2020-02-27
