date,open,high,low,close,volume,oi,expiry
2020-01-01,295.0,296.95,288.5,289.9,10733800.0,28872800.0,2020-01-30
2020-01-02,281.55,292.9,280.5,290.7,19249100.0,28133300.0,2020-01-30
2020-01-03,288.0,288.0,273.85,275.15,24881200.0,30535400.0,2020-01-30
2020-01-06,274.35,275.6,261.6,263.0,15425800.0,30450400.0,2020-01-30
2020-01-07,267.6,272.3,264.65,269.1,14995700.0,31162700.0,2020-01-30
2020-01-08,264.45,267.6,262.05,265.95,10694700.0,31980400.0,2020-01-30
2020-01-09,270.95,276.8,270.05,273.35,10543400.0,31342900.0,2020-01-30
2020-01-10,272.4,274.6,263.1,263.9,15447900.0,33257100.0,2020-01-30
2020-01-13,266.4,268.35,260.75,266.15,13229400.0,33036100.0,2020-01-30
2020-01-14,267.0,272.95,264.95,270.5,11359400.0,32434300.0,2020-01-30
2020-01-15,270.35,275.5,266.1,273.85,10024900.0,31917500.0,2020-01-30
2020-01-16,273.75,281.6,272.55,280.85,14359900.0,32821900.0,2020-01-30
2020-01-17,279.9,284.7,278.35,281.9,16041200.0,32420700.0,2020-01-30
2020-01-20,280.9,284.05,270.5,271.65,14463600.0,31438100.0,2020-01-30
2020-01-21,269.25,286.3,268.35,284.15,24694200.0,30787000.0,2020-01-30
2020-01-22,279.8,305.1,273.3,301.35,65300400.0,28519200.0,2020-01-30
2020-01-23,296.2,297.35,278.4,280.2,26953500.0,28033000.0,2020-01-30
2020-01-24,281.85,286.3,279.55,281.4,14254500.0,26193600.0,2020-01-30
2020-01-27,280.6,282.35,275.55,279.3,11796300.0,23524600.0,2020-01-30
2020-01-28,279.1,281.65,272.3,273.15,15167400.0,16372700.0,2020-01-30
2020-01-29,273.15,275.74999999999994,270.4,272.4,12707500.0,21666500.0,2020-02-27
2020-01-30,271.74999999999994,272.4,264.29999999999995,265.94999999999993,9907600.0,24461300.0,2020-02-27
2020-01-31,267.69999999999993,270.4,264.54999999999995,266.74999999999994,8241600.0,23958100.0,2020-02-27
2020-02-03,253.65,257.69999999999993,247.54999999999995,253.94999999999996,11974800.0,24872700.0,2020-02-27
2020-02-04,256.1,266.24999999999994,235.79999999999995,241.99999999999997,30074700.0,24655100.0,2020-02-27
2020-02-05,247.24999999999997,247.85,217.74999999999997,225.1,45983300.0,28804800.0,2020-02-27
2020-02-06,229.7,238.89999999999995,227.79999999999995,233.7,27473700.0,29377700.0,2020-02-27
2020-02-07,234.04999999999995,248.99999999999997,234.04999999999995,247.54999999999995,20235100.0,29143100.0,2020-02-27
2020-02-10,247.54999999999995,247.95,226.1,228.6,18084600.0,30909400.0,2020-02-27
2020-02-11,230.54999999999995,235.24999999999997,225.7,229.29999999999995,18742500.0,30606800.0,2020-02-27
2020-02-12,230.24999999999997,232.64999999999995,228.54999999999995,230.04999999999995,7330400.0,29979500.0,2020-02-27
2020-02-13,230.95,238.64999999999995,229.1,234.7,14229000.0,29488200.0,2020-02-27
2020-02-14,234.2,239.85,234.2,235.95,8986200.0,28786100.0,2020-02-27
2020-02-17,236.95,239.54999999999995,230.45,237.04999999999995,10682800.0,27971800.0,2020-02-27
2020-02-18,237.29999999999995,243.85,235.6,242.49999999999997,11789500.0,27434600.0,2020-02-27
2020-02-19,243.89999999999995,252.79999999999995,241.45,249.29999999999995,14341200.0,25768600.0,2020-02-27
2020-02-20,249.95,258.04999999999995,247.95,254.35,13057700.0,24476600.0,2020-02-27
2020-02-24,254.69999999999996,254.69999999999996,245.49999999999997,246.39999999999995,14366700.0,20629500.0,2020-02-27
2020-02-25,246.39999999999995,249.49999999999997,244.59999999999997,247.09999999999997,9579500.0,16325100.0,2020-03-26
2020-02-26,245.14999999999995,248.29999999999995,241.04999999999995,245.84999999999997,10961600.0,22513100.0,2020-03-26
2020-02-27,247.64999999999995,247.64999999999995,237.79999999999995,238.89999999999995,9555700.0,25692100.0,2020-03-26
2020-02-28,234.84999999999997,236.29999999999995,225.84999999999997,231.39999999999995,7818300.0,25403100.0,2020-03-26
2020-03-02,237.54999999999995,243.09999999999997,222.29999999999995,226.69999999999996,12811200.0,24549700.0,2020-03-26
2020-03-03,226.09999999999997,250.39999999999995,226.09999999999997,245.79999999999995,19502400.0,23696300.0,2020-03-26
2020-03-04,242.49999999999997,248.84999999999997,238.34999999999997,246.24999999999997,13504800.0,23458300.0,2020-03-26
2020-03-05,246.24999999999997,248.69999999999996,229.94999999999996,232.44999999999996,12772100.0,24221600.0,2020-03-26
2020-03-06,223.29999999999995,224.34999999999997,209.84999999999997,214.99999999999997,13152900.0,24085600.0,2020-03-26
2020-03-09,209.19999999999996,209.89999999999995,184.99999999999997,189.14999999999995,15541400.0,23664000.0,2020-03-26
2020-03-11,183.89999999999995,207.64999999999995,182.54999999999995,203.54999999999995,18871700.0,22747700.0,2020-03-26
2020-03-12,189.84999999999997,194.29999999999995,182.74999999999997,184.99999999999997,13625500.0,22118700.0,2020-03-26
2020-03-13,172.69999999999993,190.84999999999997,150.09999999999994,176.99999999999994,12872400.0,21406400.0,2020-03-26
2020-03-16,168.29999999999993,172.74999999999994,156.34999999999994,160.64999999999995,9441800.0,20699200.0,2020-03-26
2020-03-17,154.04999999999993,162.64999999999995,125.64999999999996,127.29999999999993,27939500.0,22134000.0,2020-03-26
2020-03-18,129.69999999999993,170.19999999999993,129.64999999999995,157.14999999999995,26758000.0,21831400.0,2020-03-26
