DATE,portfolio_return,equity
2020-01-15,-0.23387822756296778,0.7661217724370322
2020-01-16,0.03690809724012273,0.7943978693119134
2020-01-17,-0.08278050893679781,0.7286372093919654
2020-01-20,0.10390059033303953,0.8043430455864091
2020-01-21,0.028297225778190695,0.8271037223504852
2020-01-22,-0.05366167496112023,0.7827199512425809
2020-01-23,-0.07311528712266505,0.7254911572708412
2020-01-24,-0.13465605237064787,0.6277993820029368
2020-01-27,-0.1264066029353257,0.5484413947990487
2020-01-28,-0.15301379740001386,0.4645222943294861
2020-01-29,0.014723259908401537,0.47136157680214613
2020-01-30,-0.1272988112487161,0.41135780840691255
2020-01-31,0.06127337426509977,0.43656308935830046
2020-02-03,0.1013313107020423,0.4808005994071099
2020-02-04,0.1501988808330455,0.5530163113419152
2020-02-05,-0.11685372235343139,0.4883942968394483
2020-02-06,-0.21421960745439597,0.3837706622875359
2020-02-07,-0.05923444551012449,0.3610382199038805
2020-02-10,-0.029421126132942323,0.3504160688972755
2020-02-11,-0.04205988393327549,0.3356776097111014
2020-02-12,-0.2189163078709587,0.2621923067581984
2020-02-13,-0.07467406819730253,0.24261334056252862
2020-02-14,-0.1493766960366464,0.2063725613348844
2020-02-17,-0.18451120100312965,0.16829451218889285
2020-02-18,-0.11264025692115469,0.14933777509751556
2020-02-19,-0.0239417905685426,0.14576236136215873
2020-02-20,0.009880325999524976,0.14720254101087743
2020-02-24,-0.09136029325320741,0.13375407369650638
2020-02-25,-0.16397799625144,0.11182134870128582
2020-02-26,-0.023226326600761606,0.10922414953541211
2020-02-27,-0.06684201966090397,0.10192338678472058
2020-02-28,0.018554030725235603,0.10381447643474437
2020-03-02,0.2281596025655009,0.1275007461186412
2020-03-03,0.14067038525576026,0.14543632519554733
2020-03-04,0.07375987684702294,0.15616369063105448
2020-03-05,0.11636878964885802,0.174336270296889
2020-03-06,0.10489678432075197,0.1926235844415061
2020-03-09,-0.09994565484209497,0.1733716941564682
2020-03-11,0.11957271696614044,0.19410221867177982
2020-03-12,0.4419691569330032,0.2798894126169718
2020-03-13,-0.1894940132045532,0.22685204456671673
2020-03-16,0.026307001977266965,0.23281984175168038
2020-03-17,0.0523617789217891,0.24501070283408782
2020-03-18,0.06668644894722009,0.2613495965601557
2020-03-19,0.13234810428714255,0.29593872022110185
2020-03-20,0.20071165177703815,0.355337069581462
2020-03-23,0.24538611906050406,0.4425318540443892
2020-03-24,0.18212056814268826,0.5231260067241906
2020-03-25,0.15172952821261027,0.6024996689201989
2020-03-26,0.20470902814886593,0.7258367906048663
2020-03-27,0.08867287377822859,0.7901988247217661
2020-03-30,0.3629313247965479,1.0769867310307117
2020-03-31,0.3332129683613668,1.43585267656326
2020-04-01,0.4779907830604512,2.1221770217931777
2020-04-03,0.32133514530907775,2.8041070834626742
2020-04-07,0.17807199476311752,3.30344002534426
2020-04-08,0.24502817698511356,4.1128759125340215
2020-04-09,0.12637613237216816,4.632645263286723
2020-04-13,0.15134035883010016,5.333751459765099
2020-04-15,0.1601282423755807,6.1878357062854725
2020-04-16,0.07765595333232048,6.668357987120843
2020-04-17,-0.009827156784780189,6.602826987684366
2020-04-20,0.046897428641518,6.912482595171583
2020-04-21,0.06109603583869146,7.3348078795405165
2020-04-22,0.14638963518251769,8.40854772916031
2020-04-23,0.2662993782581503,10.64773876148968
2020-04-24,0.371131976309633,14.59945509127003
2020-04-27,0.3912258626934947,20.311139504207084
2020-04-28,0.40349107503235304,28.506503017891696
2020-04-29,0.18249772902037115,33.708875080969285
2020-04-30,0.2907289071689666,43.5090194951547
2020-05-04,0.2137747800560333,52.810150568185065
2020-05-05,0.33734569284870536,70.6254274010539
2020-05-06,0.1363367063858884,80.25426556000926
2020-05-07,0.24485143904419568,99.90463797181255
2020-05-08,0.29331689130011773,129.2083558081683
2020-05-11,0.12417687840874694,145.25304609675334
2020-05-12,0.11052188559894356,161.3066866403568
2020-05-13,0.16457122456847392,187.8531255918434
