DATE,portfolio_return,equity
2024-01-01,-0.010382463516105278,0.9896175364838947
2024-01-02,-0.005265313881535385,0.9844068895316352
2024-01-03,0.047239954439177397,1.030910226142722
2024-01-04,-0.0023580391602329386,1.028479299458793
2024-01-05,-0.013383981825633318,1.0147141512067965
2024-01-08,0.0005713730677471801,1.0152939315442582
2024-01-09,-0.004067595732251341,1.011164126281328
2024-01-10,-0.00844021969334861,1.0026296789094806
2024-01-11,0.00541358821070895,1.0080575031189318
2024-01-12,0.03318580614107443,1.0415107039964921
2024-01-15,0.027004381272699572,1.0696360561468112
2024-01-16,-0.03069404977115938,1.0368045938024144
2024-01-17,0.03505344995140913,1.0731481717406584
2024-01-18,-0.020960171435069168,1.0506548020857431
2024-01-19,0.018659997029436347,1.0702600175716261
2024-01-23,0.01779470903703851,1.089304983178289
2024-01-24,-0.01577466034330021,1.0721215670583872
2024-01-25,-0.002238780669233989,1.069721322018988
2024-01-29,0.012962613149939406,1.083587705694562
2024-01-30,0.0008972818450958625,1.0845599892704507
2024-01-31,0.031182502582883874,1.118379283937169
2024-02-01,0.016981481418503242,1.137371020966187
2024-02-02,0.0051458216684946295,1.1432237294109924
2024-02-05,0.02538040739018977,1.1722392134015753
2024-02-06,-0.010521185790444188,1.1599058668465332
2024-02-07,0.04014079030436516,1.2064654050204227
2024-02-08,0.001844159136362733,1.2086903192197966
2024-02-09,-0.018176981237748507,1.18671997796509
2024-02-12,-0.008155088278545363,1.1770421717828714
2024-02-13,0.046192829270922796,1.2314130798687137
2024-02-14,0.002980823743724867,1.2350837052155197
2024-02-15,-0.02723109010756078,1.2014510295484158
2024-02-16,-0.010968363749262628,1.1882730776294028
2024-02-19,-0.001966379508315072,1.18593648179927
2024-02-20,-0.02537392158270907,1.1558446225080212
2024-02-21,0.031036967259263592,1.1917185342135985
2024-02-22,-0.01839953815925869,1.1697914635682396
2024-02-23,0.007697791934507236,1.1787962748615506
2024-02-26,-0.011084423656754475,1.1657299975459812
2024-02-27,-0.0032998177645105903,1.161883300991456
2024-02-28,-0.01815492389156498,1.1407893980910757
2024-02-29,-0.013774305780564405,1.1250758160905432
2024-03-01,0.015297519064998839,1.1422866848367574
2024-03-04,0.04278409151561925,1.1911583828978867
2024-03-05,-0.007936384373190131,1.1817048921218616
2024-03-06,-0.00978346423032769,1.170143724578984
2024-03-07,-0.026634083912021544,1.138978018429422
2024-03-11,0.016405193312341942,1.157663173000265
2024-03-12,-0.05,1.0997800143502516
2024-03-13,0.04277087553779791,1.146818568462984
2024-03-14,-0.040994101719140155,1.0998057714140137
2024-03-15,0.013621200877940876,1.1147864467531627
2024-03-18,0.008431920845212196,1.1241862378315006
2024-03-19,-0.01098047507369956,1.1118421388687958
2024-03-20,0.0086626299496089,1.121473615880198
2024-03-21,0.021447685174510914,1.1455266289251167
2024-03-22,-0.018823803210714928,1.1239634610895965
2024-03-26,0.03566336404623406,1.1640477791771
2024-03-27,-0.03229595321172685,1.1264537465645819
2024-03-28,0.05503135268040012,1.1884440199699353
2024-04-01,-0.02598120808853313,1.1575668085855237
2024-04-02,0.044096834273452776,1.208611840304169
2024-04-03,-0.013988770688846377,1.1917048464183293
2024-04-04,-0.0036599609550936356,1.1873432532104422
2024-04-05,-0.02059481085875176,1.162890143486158
2024-04-08,0.001965706981674961,1.1651760447601298
2024-04-09,0.041033032724540376,1.2129867515346227
2024-04-10,0.0010524623240685787,1.2142633743902072
2024-04-12,-0.027732089008226712,1.1805893144121882
2024-04-15,0.029214618653069298,1.2150797810186287
2024-04-16,-0.0018392743046225623,1.2128449159993346
2024-04-18,-0.015583467342979232,1.1939445868587606
2024-04-19,-0.02282468660549957,1.1666931758393768
