DATE,portfolio_return,equity
2020-01-15,-0.03658334196159069,0.9634166580384094
2020-01-16,0.04517092633109623,1.0069350809248132
2020-01-17,-0.0010869457984101127,1.0058405970693303
2020-01-20,0.0313078912658566,1.0373313451131612
2020-01-21,0.035400221437130744,1.0740531044338437
2020-01-22,-0.006816715345976732,1.0667315901544556
2020-01-23,0.03311744812674774,1.102059018256559
2020-01-24,-0.01847964757608253,1.0816933559911344
2020-01-27,0.0034691806524298242,1.0854459456536008
2020-01-28,-0.02629342041707154,1.0569058590645248
2020-01-29,0.019315183967571294,1.0773201901687601
2020-01-30,0.005423584552673494,1.0831631273104427
2020-01-31,0.003739394662896289,1.0872135017277536
2020-02-03,0.02876458774957677,1.1184867499007263
2020-02-04,0.042124868840441636,1.1656028575400663
2020-02-05,0.03426080115481859,1.205537345267735
2020-02-06,-0.011250334229988572,1.1919746472067398
2020-02-07,-0.0163292504550014,1.172510594656489
2020-02-10,0.013998904232746788,1.1889244581829663
2020-02-11,0.044318988716534856,1.2416163878299897
2020-02-12,-0.009289194592709903,1.2300827715939393
2020-02-13,-0.028172123872290965,1.195428727379424
2020-02-14,-0.014788331159424543,1.1777503314814475
2020-02-17,-0.004383580919531714,1.1725875676003932
2020-02-18,0.005900304979991875,1.1795061918649825
2020-02-19,0.0007773807141061329,1.180423117230707
2020-02-20,-0.0032544380924062442,1.1765815032728344
2020-02-24,0.009003262204210393,1.1871745750514238
2020-02-25,-0.0300176211151335,1.1515384184600106
2020-02-26,-0.013764338352680096,1.1356882540422168
2020-02-27,-0.022477385698714894,1.1101609511226098
2020-02-28,-0.003119718734652285,1.1066975612049132
2020-03-02,-0.0002555213438816949,1.1064147763568035
2020-03-03,0.053139233078854285,1.165208809039516
2020-03-04,0.005341495591979492,1.1714327667567364
2020-03-05,-0.03687793946185259,1.1282327401006509
2020-03-06,0.001609189927537339,1.1300482808619388
2020-03-09,0.02066340300003319,1.1533989238988838
2020-03-11,-0.03341919814708611,1.114853256718471
2020-03-12,0.05643305080799965,1.1777678271983285
2020-03-13,-0.007221739130434806,1.1692622951940832
2020-03-16,-0.0006804496578690221,1.1684666710653593
2020-03-17,0.003751106701014909,1.1728497142251053
2020-03-18,-0.0037653588828567863,1.1684335141353919
2020-03-19,0.053307003625240046,1.2307192037092591
2020-03-20,0.0029938127015776642,1.2344037464933995
2020-03-23,0.038954304003144584,1.282489085296924
2020-03-24,0.05600851161183597,1.3543193901228296
2020-03-25,0.03959661058418095,1.4079458476201288
2020-03-26,0.08013363683073782,1.5207696688506656
2020-03-27,0.013306333960091997,1.5410055379407712
2020-03-30,0.09592398137369032,1.6888249244589553
2020-03-31,-0.014137915432341452,1.6649484604969242
2020-04-01,0.07049387895615428,1.7823171357394298
2020-04-03,0.09149142964990219,1.9453838785777489
2020-04-07,0.060821255000880294,2.0637045675313277
2020-04-08,0.060848296697782425,2.1892774753530424
2020-04-09,0.03862371289252326,2.2738355000031465
2020-04-13,0.025434864044721364,2.3316701968057876
2020-04-15,0.04913368862347238,2.4462337542282735
2020-04-16,0.053437460155150086,2.5769542730000303
2020-04-17,-0.002228292973656456,2.57121206390007
2020-04-20,-0.007178478425263018,2.5527546735725877
2020-04-21,0.02489535694398655,2.616306412361607
2020-04-22,0.00910726175093639,2.6401337996796377
2020-04-23,-0.013190646061170257,2.605308729173931
2020-04-24,0.043673714491171516,2.71909223877323
2020-04-27,0.07122949710904428,2.9127718115341525
2020-04-28,0.019470075309517096,2.969483698064161
2020-04-29,0.0638378957095455,3.1590492886923767
2020-04-30,0.006308117510630113,3.1789769428273207
2020-05-04,0.03211655713830643,3.281074737452993
2020-05-05,0.04931219329929524,3.44287172913571
2020-05-06,-0.002716773498018476,3.433518226464917
2020-05-07,0.0286699404039878,3.531956989393672
2020-05-08,0.06607985856506843,3.7653482077107103
2020-05-11,0.061607745607266895,3.9973228222141306
2020-05-12,0.04734660913097162,4.1865825034478155
2020-05-13,0.032509873070655865,4.322687769234733
2020-05-14,0.04279130618581595,4.507661225113739
2020-05-15,0.036508505804541395,4.67222920111571
2020-05-18,0.05967414565217316,4.951040486983425
2020-05-19,-0.0007544874252659429,4.947304989194014
2020-05-20,0.05186014969366396,5.203872966513826
2020-05-21,0.009766379935785467,5.2546959670423625
2020-05-22,0.06186270447110142,5.579765670736992
2020-05-26,0.06205094707784533,5.925995415078672
2020-05-27,0.04469115127572118,6.190834972633183
2020-05-28,0.022299824508915437,6.328889506086559
2020-05-29,0.07100550058516863,6.778275473614455
2020-06-01,0.07364546630367397,7.277464731603548
2020-06-02,0.03688075655715175,7.545863136723076
2020-06-03,0.06518862451683884,8.037767575398373
2020-06-04,0.06264894613583141,8.541325243281838
2020-06-05,0.020346930647245683,8.715114995642463
