symbol,date,adj_open,adj_high,adj_low,adj_close,volume,oi,expiry
UPL,2020-01-01,588.55,593.2,584.1,592.05,1220400.0,13521600.0,2020-01-30
UPL,2020-01-02,593.1,600.4,587.9,598.5,1952100.0,13563900.0,2020-01-30
UPL,2020-01-03,594.0,597.5,589.45,592.5,1622700.0,13202100.0,2020-01-30
UPL,2020-01-06,589.5,589.8,580.45,586.2,1836900.0,12938400.0,2020-01-30
UPL,2020-01-07,586.7,605.95,585.0,597.4,5222700.0,13215600.0,2020-01-30
UPL,2020-01-08,589.9,604.7,587.15,602.2,2736000.0,13112100.0,2020-01-30
UPL,2020-01-09,606.8,616.9,601.75,607.8,4151700.0,13416300.0,2020-01-30
UPL,2020-01-10,607.95,611.8,597.85,603.55,2709900.0,13512600.0,2020-01-30
UPL,2020-01-13,605.95,608.1,592.45,594.65,2844900.0,13826700.0,2020-01-30
UPL,2020-01-14,595.5,597.8,581.9,586.65,2685600.0,14111100.0,2020-01-30
UPL,2020-01-15,585.75,592.0,576.55,588.2,4050900.0,14204700.0,2020-01-30
UPL,2020-01-16,589.6,593.85,583.65,590.2,2223000.0,14183100.0,2020-01-30
UPL,2020-01-17,591.0,598.35,588.15,590.1,2284200.0,14054400.0,2020-01-30
UPL,2020-01-20,591.45,591.45,581.85,586.0,1710900.0,13944600.0,2020-01-30
UPL,2020-01-21,581.6,583.8,573.35,579.4,3225600.0,13766400.0,2020-01-30
UPL,2020-01-22,581.2,581.2,554.05,565.0,12369600.0,13867200.0,2020-01-30
UPL,2020-01-23,558.0,565.95,542.2,543.9,6393600.0,12032100.0,2020-01-30
UPL,2020-01-24,545.4,566.4,542.45,544.6,10100700.0,11489400.0,2020-01-30
UPL,2020-01-27,544.9,551.0,535.7,538.3,5406300.0,10514700.0,2020-01-30
UPL,2020-01-28,540.1,548.35,534.5,538.05,6314400.0,8361000.0,2020-01-30
UPL,2020-01-29,538.05,541.4499999999999,532.65,537.5,5932800.0,11369700.0,2020-02-27
UPL,2020-01-30,538.55,544.9499999999999,534.1999999999999,538.0,6663600.0,14508000.0,2020-02-27
UPL,2020-01-31,541.15,544.0,519.15,521.1999999999999,4912200.0,15037200.0,2020-02-27
UPL,2020-02-03,500.7,512.15,499.2,508.19999999999993,3183300.0,15503400.0,2020-02-27
UPL,2020-02-04,509.75,520.55,508.75,517.35,2996100.0,15890400.0,2020-02-27
UPL,2020-02-05,520.15,536.4499999999999,515.3,531.3,4736700.0,15769800.0,2020-02-27
UPL,2020-02-06,531.05,539.1999999999999,527.65,530.8,3351600.0,15688800.0,2020-02-27
UPL,2020-02-07,533.75,549.05,532.05,537.25,8293500.0,16556400.0,2020-02-27
