symbol,date,adj_open,adj_high,adj_low,adj_close,volume,oi,expiry
PEL,2020-01-01,1522.0,1546.9,1506.0,1539.9,1431288.0,3978684.0,2020-01-30
PEL,2020-01-02,1538.0,1548.9,1517.4,1530.05,1126305.0,4183242.0,2020-01-30
PEL,2020-01-03,1529.05,1555.8,1518.0,1526.05,1167711.0,4241025.0,2020-01-30
PEL,2020-01-06,1523.0,1523.0,1447.9,1456.2,1353420.0,4383165.0,2020-01-30
PEL,2020-01-07,1470.0,1504.45,1454.6,1477.05,1317885.0,4405104.0,2020-01-30
PEL,2020-01-08,1453.95,1489.55,1451.1,1478.45,754578.0,4390272.0,2020-01-30
PEL,2020-01-09,1501.7,1512.0,1474.6,1481.9,920511.0,4374822.0,2020-01-30
PEL,2020-01-10,1485.35,1506.5,1447.85,1453.85,1402242.0,4501821.0,2020-01-30
PEL,2020-01-13,1454.0,1462.0,1422.4,1444.0,2235615.0,4844811.0,2020-01-30
PEL,2020-01-14,1444.0,1477.0,1430.5,1453.05,1999539.0,5223954.0,2020-01-30
PEL,2020-01-15,1455.35,1570.85,1438.0,1543.9,5305530.0,5277411.0,2020-01-30
PEL,2020-01-16,1547.8,1574.55,1531.55,1554.85,1799307.0,5232606.0,2020-01-30
PEL,2020-01-17,1563.75,1663.0,1556.45,1634.55,5314182.0,5151648.0,2020-01-30
PEL,2020-01-20,1648.0,1654.0,1582.55,1592.8,1944846.0,4960995.0,2020-01-30
PEL,2020-01-21,1574.35,1623.95,1565.75,1618.2,2108616.0,4924533.0,2020-01-30
PEL,2020-01-22,1624.3,1635.0,1591.45,1613.65,1395135.0,4984788.0,2020-01-30
PEL,2020-01-23,1610.25,1707.25,1600.65,1692.85,4102593.0,4767870.0,2020-01-30
PEL,2020-01-24,1695.0,1729.8,1664.85,1676.95,2496720.0,4342686.0,2020-01-30
PEL,2020-01-27,1669.6,1719.9,1666.65,1697.3,2114796.0,3651453.0,2020-01-30
PEL,2020-01-28,1710.15,1718.3,1670.0,1680.0,2196063.0,2766168.0,2020-01-30
PEL,2020-01-29,1680.0,1716.1,1672.4499999999998,1688.5,2178141.0,3747861.0,2020-02-27
PEL,2020-01-30,1688.6,1693.85,1550.1,1561.4499999999998,2636388.0,4079109.0,2020-02-27
PEL,2020-01-31,1569.6999999999998,1585.8999999999999,1497.05,1529.8,3216690.0,4202400.0,2020-02-27
PEL,2020-02-03,1445.05,1465.1,1307.6499999999999,1321.05,2952495.0,4184478.0,2020-02-27
PEL,2020-02-04,1344.1999999999998,1420.1,1323.25,1403.35,6966714.0,4139055.0,2020-02-27
PEL,2020-02-05,1417.1,1466.25,1397.6,1443.1499999999999,2892858.0,4107537.0,2020-02-27
PEL,2020-02-06,1443.5,1599.1499999999999,1427.8999999999999,1553.75,6874941.0,4123605.0,2020-02-27
PEL,2020-02-07,1563.1,1625.1,1549.1,1581.25,3856320.0,4056552.0,2020-02-27
PEL,2020-02-10,1635.1,1635.1,1513.55,1533.5,1690230.0,4041411.0,2020-02-27
PEL,2020-02-11,1546.1,1599.8,1534.4499999999998,1544.8,2392896.0,4071384.0,2020-02-27
PEL,2020-02-12,1557.05,1564.6499999999999,1466.1999999999998,1509.4499999999998,3880731.0,4164702.0,2020-02-27
PEL,2020-02-13,1513.6999999999998,1537.1,1493.55,1517.25,1393590.0,4157286.0,2020-02-27
PEL,2020-02-14,1528.8999999999999,1530.1,1502.75,1509.55,1050600.0,4091160.0,2020-02-27
PEL,2020-02-17,1518.1,1519.1999999999998,1493.1499999999999,1510.8,1077174.0,3967560.0,2020-02-27
PEL,2020-02-18,1500.6999999999998,1511.8,1452.1,1503.1499999999999,1698264.0,3780615.0,2020-02-27
PEL,2020-02-19,1519.1999999999998,1564.6,1515.1499999999999,1558.35,2188029.0,3660105.0,2020-02-27
PEL,2020-02-20,1548.1499999999999,1618.5,1537.1,1582.1,2394750.0,3549792.0,2020-02-27
PEL,2020-02-24,1565.1,1578.35,1526.25,1545.6,1847202.0,3267057.0,2020-02-27
PEL,2020-02-25,1554.8999999999999,1569.85,1464.1499999999999,1476.1999999999998,2787180.0,2574897.0,2020-02-27
PEL,2020-02-26,1476.1999999999998,1480.9999999999998,1418.4499999999998,1428.2999999999997,2076480.0,2365704.0,2020-03-26
PEL,2020-02-27,1414.85,1436.2499999999998,1377.4999999999998,1396.3999999999999,2851452.0,3564315.0,2020-03-26
PEL,2020-02-28,1346.1999999999998,1371.6499999999999,1283.1999999999998,1294.7999999999997,2170725.0,3500352.0,2020-03-26
PEL,2020-03-02,1345.5499999999997,1438.9999999999998,1328.0499999999997,1348.0499999999997,3567714.0,3408270.0,2020-03-26
PEL,2020-03-03,1388.4499999999998,1441.35,1372.8999999999999,1430.35,2530092.0,3268293.0,2020-03-26
PEL,2020-03-04,1438.7999999999997,1456.9499999999998,1358.1499999999999,1412.1499999999999,1958442.0,3161379.0,2020-03-26
PEL,2020-03-05,1423.2999999999997,1436.1499999999999,1380.9999999999998,1406.3999999999999,1831752.0,3066516.0,2020-03-26
PEL,2020-03-06,1316.2999999999997,1316.6,1225.1,1280.6,3568950.0,2842182.0,2020-03-26
PEL,2020-03-09,1281.85,1284.8999999999999,1156.1999999999998,1178.9999999999998,2762460.0,2879262.0,2020-03-26
PEL,2020-03-11,1172.9999999999998,1220.85,1156.1999999999998,1185.4999999999998,2115414.0,2819007.0,2020-03-26
PEL,2020-03-12,1081.6999999999998,1117.3999999999999,990.8499999999998,1014.8999999999999,2412054.0,2644113.0,2020-03-26
PEL,2020-03-13,936.1999999999998,1089.6999999999998,868.7499999999998,1006.1999999999998,1886136.0,2668215.0,2020-03-26
PEL,2020-03-16,954.1999999999998,954.1999999999998,848.2999999999998,860.0999999999998,1614216.0,2663271.0,2020-03-26
PEL,2020-03-17,876.1999999999998,923.3999999999999,829.1999999999998,856.8499999999998,2067828.0,2676558.0,2020-03-26
PEL,2020-03-18,891.9499999999998,895.1999999999998,786.2999999999998,803.9999999999998,2003247.0,2533800.0,2020-03-26
PEL,2020-03-19,756.1999999999998,849.6499999999999,729.2499999999998,772.6499999999999,2366013.0,2500428.0,2020-03-26
PEL,2020-03-20,791.2499999999998,813.1499999999999,662.1999999999998,681.6999999999998,2795214.0,2789034.0,2020-03-26
PEL,2020-03-23,614.1999999999998,673.8999999999999,613.1499999999999,638.9499999999998,1541601.0,2491467.0,2020-03-26
PEL,2020-03-24,638.9499999999998,726.9499999999998,599.5499999999998,615.6999999999998,2298033.0,1710933.0,2020-04-30
PEL,2020-03-25,627.9499999999998,693.1499999999999,625.7499999999998,676.9499999999998,1685595.0,2375901.0,2020-04-30
PEL,2020-03-26,690.7499999999998,1008.9499999999998,680.2499999999998,812.9499999999998,3090309.0,2701896.0,2020-04-30
PEL,2020-03-27,848.2499999999998,976.9499999999998,780.9499999999998,835.4499999999998,2578914.0,2694789.0,2020-04-30
PEL,2020-03-30,811.8999999999999,854.9499999999998,782.8999999999999,843.2999999999998,1013829.0,2643804.0,2020-04-30
