symbol,date,adj_open,adj_high,adj_low,adj_close,volume,oi,expiry
COROMANDEL,2021-06-25,915.55,955.05,915.55,929.7,688125.0,296875.0,2021-07-29
COROMANDEL,2021-06-28,933.55,936.0,910.0,916.75,265625.0,404375.0,2021-07-29
COROMANDEL,2021-06-29,920.0,924.0,892.55,898.5,273125.0,482500.0,2021-07-29
COROMANDEL,2021-06-30,896.3,906.35,886.05,900.2,294375.0,515625.0,2021-07-29
COROMANDEL,2021-07-01,898.6,914.65,888.05,910.2,341875.0,517500.0,2021-07-29
COROMANDEL,2021-07-02,919.95,920.0,905.3,907.6,283750.0,567500.0,2021-07-29
COROMANDEL,2021-07-05,907.05,908.55,897.75,905.3,121875.0,583750.0,2021-07-29
COROMANDEL,2021-07-06,912.2,915.0,899.35,906.45,115625.0,575625.0,2021-07-29
COROMANDEL,2021-07-07,898.15,910.35,895.0,897.9,221250.0,638125.0,2021-07-29
COROMANDEL,2021-07-08,897.25,904.45,886.0,890.9,240625.0,620000.0,2021-07-29
COROMANDEL,2021-07-09,897.95,906.5,890.0,893.85,216875.0,688125.0,2021-07-29
COROMANDEL,2021-07-12,899.5,899.5,880.55,882.2,242500.0,773750.0,2021-07-29
COROMANDEL,2021-07-13,882.25,884.3,872.2,876.35,298125.0,890000.0,2021-07-29
COROMANDEL,2021-07-14,878.6,897.95,877.0,890.3,574375.0,968750.0,2021-07-29
COROMANDEL,2021-07-15,898.0,901.0,879.45,881.3,216250.0,998750.0,2021-07-29
COROMANDEL,2021-07-16,876.0,881.05,864.95,866.8,440625.0,1172500.0,2021-07-29
COROMANDEL,2021-07-19,860.95,883.75,860.95,871.4,394375.0,1145625.0,2021-07-29
COROMANDEL,2021-07-20,874.95,875.55,854.1,867.2,267500.0,1093750.0,2021-07-29
COROMANDEL,2021-07-22,871.4,883.85,866.15,869.3,296250.0,1102500.0,2021-07-29
COROMANDEL,2021-07-23,874.7,882.25,868.55,870.8,366875.0,1101875.0,2021-07-29
COROMANDEL,2021-07-26,867.4,921.85,867.0,915.25,2140625.0,925000.0,2021-07-29
COROMANDEL,2021-07-27,915.25,917.45,878.0,883.1500000000001,934375.0,859375.0,2021-08-26
COROMANDEL,2021-07-28,882.6500000000001,883.1500000000001,848.7,865.5500000000001,624375.0,1030000.0,2021-08-26
COROMANDEL,2021-07-29,871.0500000000001,874.4000000000001,854.25,858.4000000000001,581250.0,1259375.0,2021-08-26
COROMANDEL,2021-07-30,867.2,918.4000000000001,857.5,911.6,2390000.0,1474375.0,2021-08-26
COROMANDEL,2021-08-02,912.2,924.45,902.5500000000001,909.25,970625.0,1568125.0,2021-08-26
COROMANDEL,2021-08-03,909.0,909.0,876.2,884.2,783750.0,1574375.0,2021-08-26
COROMANDEL,2021-08-04,891.1500000000001,891.1500000000001,857.45,863.45,681875.0,1741875.0,2021-08-26
COROMANDEL,2021-08-05,868.1500000000001,868.2,812.25,833.75,791250.0,1653125.0,2021-08-26
COROMANDEL,2021-08-06,837.2,860.35,833.35,852.2,731250.0,1710000.0,2021-08-26
COROMANDEL,2021-08-09,863.5,863.5,843.45,845.1500000000001,305625.0,1790000.0,2021-08-26
COROMANDEL,2021-08-10,845.6500000000001,854.45,801.7,820.5500000000001,763750.0,1862500.0,2021-08-26
COROMANDEL,2021-08-11,825.45,825.45,778.5,809.0,647500.0,1843750.0,2021-08-26
COROMANDEL,2021-08-12,814.4000000000001,828.4000000000001,808.1,816.25,273125.0,1828750.0,2021-08-26
COROMANDEL,2021-08-13,818.0,832.1,817.35,826.3000000000001,455000.0,1746250.0,2021-08-26
COROMANDEL,2021-08-16,832.85,832.85,808.6500000000001,817.7,376875.0,1756250.0,2021-08-26
COROMANDEL,2021-08-17,815.4000000000001,819.35,808.7,816.25,240625.0,1705000.0,2021-08-26
COROMANDEL,2021-08-18,815.4000000000001,843.9000000000001,811.5,838.7,450000.0,1653125.0,2021-08-26
COROMANDEL,2021-08-20,824.0,836.0,800.95,810.6500000000001,478750.0,1491875.0,2021-08-26
COROMANDEL,2021-08-23,808.6500000000001,817.7,771.45,784.2,463125.0,1262500.0,2021-08-26
COROMANDEL,2021-08-24,784.6,795.35,772.45,775.6,682500.0,1205000.0,2021-08-26
COROMANDEL,2021-08-25,775.6,775.6,757.15,758.0,667500.0,999375.0,2021-09-30
COROMANDEL,2021-08-26,760.15,767.65,749.6999999999999,752.35,706250.0,1326250.0,2021-09-30
COROMANDEL,2021-08-27,751.5,766.5,751.5,753.15,411875.0,1441875.0,2021-09-30
COROMANDEL,2021-08-30,762.3,776.65,757.6999999999999,771.4,662500.0,1536875.0,2021-09-30
COROMANDEL,2021-08-31,777.3,783.35,764.3,775.85,579375.0,1493750.0,2021-09-30
COROMANDEL,2021-09-01,777.65,786.65,773.15,780.1,591875.0,1513125.0,2021-09-30
COROMANDEL,2021-09-02,782.15,804.65,782.15,787.6,1189375.0,1771875.0,2021-09-30
COROMANDEL,2021-09-03,797.6,797.6,777.9499999999999,785.5,572500.0,1905000.0,2021-09-30
COROMANDEL,2021-09-06,789.6,789.65,776.05,783.9499999999999,273125.0,1914375.0,2021-09-30
COROMANDEL,2021-09-07,784.25,786.15,772.1999999999999,774.25,299375.0,1966875.0,2021-09-30
COROMANDEL,2021-09-08,778.15,778.15,763.8,774.6999999999999,474375.0,1961875.0,2021-09-30
COROMANDEL,2021-09-09,775.6999999999999,815.65,774.9,799.5,2800000.0,1943750.0,2021-09-30
COROMANDEL,2021-09-13,800.6,820.65,790.65,818.4,1286250.0,1880625.0,2021-09-30
COROMANDEL,2021-09-14,817.6999999999999,819.85,807.1999999999999,812.6,430625.0,1846875.0,2021-09-30
COROMANDEL,2021-09-15,814.35,819.5,809.25,816.4,334375.0,1838125.0,2021-09-30
COROMANDEL,2021-09-16,815.4,829.55,815.4,818.65,621875.0,1804375.0,2021-09-30
COROMANDEL,2021-09-17,818.65,820.6,785.4,791.4,690000.0,1748125.0,2021-09-30
COROMANDEL,2021-09-20,773.25,797.4499999999999,763.1999999999999,772.9,926875.0,1690625.0,2021-09-30
COROMANDEL,2021-09-21,744.0,791.65,744.0,788.65,738750.0,1610625.0,2021-09-30
