symbol,date,adj_open,adj_high,adj_low,adj_close,volume,oi,expiry
JIOFIN,2024-11-29,330.0,334.5,327.2,330.6,10279500.0,8038800.0,2024-12-26
JIOFIN,2024-12-02,328.1,332.7,327.2,331.9,4281750.0,10489050.0,2024-12-26
JIOFIN,2024-12-03,333.0,343.55,332.35,342.15,8205450.0,12657150.0,2024-12-26
JIOFIN,2024-12-04,343.9,348.9,342.4,346.85,10830600.0,16887750.0,2024-12-26
JIOFIN,2024-12-05,347.9,348.7,341.05,343.15,6283200.0,19324800.0,2024-12-26
JIOFIN,2024-12-06,344.0,344.0,340.1,340.6,4656300.0,20563950.0,2024-12-26
JIOFIN,2024-12-09,340.05,342.8,337.75,338.4,4143150.0,21836100.0,2024-12-26
JIOFIN,2024-12-10,336.6,339.35,335.15,336.55,3752100.0,23055450.0,2024-12-26
JIOFIN,2024-12-11,336.35,347.0,334.3,344.45,13818750.0,26367000.0,2024-12-26
JIOFIN,2024-12-12,346.0,347.8,337.8,339.1,8344050.0,28089600.0,2024-12-26
JIOFIN,2024-12-13,336.7,341.5,330.9,340.15,9284550.0,27804150.0,2024-12-26
JIOFIN,2024-12-16,339.25,343.5,338.4,341.45,3534300.0,27358650.0,2024-12-26
JIOFIN,2024-12-17,339.35,342.1,336.35,337.55,3771900.0,27248100.0,2024-12-26
JIOFIN,2024-12-18,336.1,337.6,323.5,324.5,9134400.0,28526850.0,2024-12-26
JIOFIN,2024-12-19,318.75,320.5,310.5,314.05,9596400.0,28071450.0,2024-12-26
JIOFIN,2024-12-20,315.0,315.0,303.45,305.0,10167300.0,24791250.0,2024-12-26
JIOFIN,2024-12-23,305.0,306.3,298.95,302.3,13983750.0,21695850.0,2025-01-30
JIOFIN,2024-12-24,301.0,304.65,300.35,302.25,11675400.0,30107550.0,2025-01-30
JIOFIN,2024-12-26,302.5,304.2,298.9,303.05,12346950.0,37931850.0,2025-01-30
JIOFIN,2024-12-27,303.95,304.7,301.8,302.25,4524300.0,38857500.0,2025-01-30
JIOFIN,2024-12-30,300.65,305.25,298.1,302.35,20265300.0,43198650.0,2025-01-30
JIOFIN,2024-12-31,300.8,300.8,292.55,295.7,7227000.0,38095200.0,2025-01-30
JIOFIN,2025-01-01,296.0,303.55,295.5,301.55,7299600.0,38446650.0,2025-01-30
JIOFIN,2025-01-02,301.6,304.1,300.4,301.75,11898150.0,42162450.0,2025-01-30
JIOFIN,2025-01-03,302.0,307.8,300.5,304.25,16737600.0,46592700.0,2025-01-30
JIOFIN,2025-01-06,305.05,305.35,291.0,292.4,14973750.0,46751100.0,2025-01-30
JIOFIN,2025-01-07,294.3,297.5,293.15,295.7,5646300.0,47115750.0,2025-01-30
JIOFIN,2025-01-08,296.85,298.15,292.0,295.15,7865550.0,48983550.0,2025-01-30
JIOFIN,2025-01-09,294.1,294.7,285.2,285.7,11262900.0,49640250.0,2025-01-30
JIOFIN,2025-01-10,285.5,286.5,276.2,276.8,10121100.0,50032950.0,2025-01-30
JIOFIN,2025-01-13,275.25,275.7,260.95,262.1,16036350.0,49468650.0,2025-01-30
JIOFIN,2025-01-14,264.0,270.2,260.2,269.25,12431100.0,49414200.0,2025-01-30
JIOFIN,2025-01-15,270.95,272.2,267.45,268.8,7830900.0,50917350.0,2025-01-30
JIOFIN,2025-01-16,273.0,274.75,270.7,272.8,7514100.0,51849600.0,2025-01-30
JIOFIN,2025-01-17,274.9,277.3,271.55,274.6,10706850.0,52443600.0,2025-01-30
JIOFIN,2025-01-20,275.4,276.15,266.5,271.65,8238450.0,51951900.0,2025-01-30
JIOFIN,2025-01-21,272.3,273.3,248.25,255.05,35234100.0,67577400.0,2025-01-30
JIOFIN,2025-01-22,257.05,258.7,248.95,258.2,16038000.0,63973800.0,2025-01-30
JIOFIN,2025-01-23,259.65,262.35,248.4,251.55,29459100.0,71852550.0,2025-01-30
JIOFIN,2025-01-24,251.55,252.35000000000002,238.9,239.65,20266950.0,70088700.0,2025-01-30
