symbol,date,adj_open,adj_high,adj_low,adj_close,volume,oi,expiry
LT,2020-01-01,1314.0,1325.9,1311.1,1317.1,4509375.0,21209625.0,2020-01-30
LT,2020-01-02,1318.15,1354.55,1318.15,1351.8,6725250.0,21089625.0,2020-01-30
LT,2020-01-03,1349.0,1350.0,1333.55,1338.7,3739500.0,20659875.0,2020-01-30
LT,2020-01-06,1335.8,1337.95,1316.4,1319.6,3784875.0,20154375.0,2020-01-30
LT,2020-01-07,1330.95,1344.65,1319.1,1328.1,3917625.0,20147250.0,2020-01-30
LT,2020-01-08,1311.15,1314.95,1286.0,1295.05,6381000.0,20209875.0,2020-01-30
LT,2020-01-09,1313.0,1325.0,1309.5,1321.65,4214625.0,20244375.0,2020-01-30
LT,2020-01-10,1323.25,1338.0,1321.8,1326.75,3331500.0,20015250.0,2020-01-30
LT,2020-01-13,1330.75,1341.45,1330.75,1336.65,2344875.0,19714500.0,2020-01-30
LT,2020-01-14,1332.85,1334.2,1320.35,1331.5,2919375.0,19752000.0,2020-01-30
LT,2020-01-15,1328.85,1342.0,1323.9,1329.35,3239625.0,19671000.0,2020-01-30
LT,2020-01-16,1331.0,1338.0,1322.5,1324.6,2413125.0,19980000.0,2020-01-30
LT,2020-01-17,1325.25,1328.6,1307.05,1309.2,3052875.0,20344875.0,2020-01-30
LT,2020-01-20,1315.45,1323.0,1309.0,1313.7,3270375.0,19843500.0,2020-01-30
LT,2020-01-21,1306.0,1316.1,1303.65,1306.45,2596875.0,19701750.0,2020-01-30
LT,2020-01-22,1313.35,1314.0,1291.0,1296.7,3687750.0,19528125.0,2020-01-30
LT,2020-01-23,1309.9,1342.85,1309.9,1336.15,11932500.0,17418750.0,2020-01-30
LT,2020-01-24,1345.0,1368.5,1332.85,1359.65,5880375.0,16531500.0,2020-01-30
LT,2020-01-27,1344.95,1364.5,1342.7,1348.2,6417750.0,14643750.0,2020-01-30
LT,2020-01-28,1348.75,1354.45,1338.75,1347.65,6681750.0,12162375.0,2020-01-30
LT,2020-01-29,1347.65,1367.15,1342.65,1356.7,7711125.0,14112750.0,2020-02-27
LT,2020-01-30,1356.8500000000001,1366.15,1342.65,1358.8500000000001,8468625.0,18285750.0,2020-02-27
LT,2020-01-31,1362.65,1368.65,1348.7,1358.8500000000001,4718250.0,18819375.0,2020-02-27
LT,2020-02-03,1278.1000000000001,1291.3500000000001,1257.25,1272.45,7038750.0,19913625.0,2020-02-27
LT,2020-02-04,1283.0,1293.3500000000001,1272.8500000000001,1281.4,4822500.0,20171250.0,2020-02-27
LT,2020-02-05,1286.5500000000002,1312.0,1281.8000000000002,1298.5,6250875.0,19791375.0,2020-02-27
LT,2020-02-06,1306.6000000000001,1312.25,1294.75,1303.5,3799125.0,19650750.0,2020-02-27
LT,2020-02-07,1300.65,1300.65,1286.15,1288.8500000000001,2791500.0,19993125.0,2020-02-27
LT,2020-02-10,1288.15,1288.5500000000002,1262.0500000000002,1272.7,3429000.0,20238375.0,2020-02-27
LT,2020-02-11,1277.65,1287.6000000000001,1273.65,1276.1000000000001,2848875.0,20040750.0,2020-02-27
LT,2020-02-12,1277.45,1289.1000000000001,1269.65,1285.5,2979000.0,19984875.0,2020-02-27
LT,2020-02-13,1287.5,1288.15,1272.65,1277.5500000000002,2063625.0,20084250.0,2020-02-27
LT,2020-02-14,1281.5500000000002,1291.0500000000002,1277.2,1281.1000000000001,2742375.0,19677375.0,2020-02-27
LT,2020-02-17,1273.75,1284.65,1263.5,1267.0500000000002,2299500.0,19769625.0,2020-02-27
LT,2020-02-18,1268.0500000000002,1275.4,1251.45,1273.0,3427500.0,19267125.0,2020-02-27
LT,2020-02-19,1282.8500000000001,1284.65,1264.8000000000002,1269.65,2357625.0,18757125.0,2020-02-27
LT,2020-02-20,1266.65,1274.6000000000001,1260.9,1265.45,2975250.0,18139500.0,2020-02-27
LT,2020-02-24,1254.0500000000002,1255.7,1238.65,1242.8000000000002,8949375.0,17500875.0,2020-02-27
LT,2020-02-25,1242.8000000000002,1244.5000000000002,1223.9000000000003,1225.4000000000003,5659125.0,12715875.0,2020-03-26
LT,2020-02-26,1220.7500000000002,1220.7500000000002,1186.7500000000002,1192.5000000000002,6679500.0,16584750.0,2020-03-26
LT,2020-02-27,1191.4500000000003,1196.5500000000002,1178.1500000000003,1188.8000000000002,8214000.0,19894875.0,2020-03-26
LT,2020-02-28,1166.2500000000002,1169.0500000000002,1140.6500000000003,1159.5000000000002,5839125.0,20229750.0,2020-03-26
LT,2020-03-02,1180.4500000000003,1188.8500000000001,1128.5500000000002,1138.7000000000003,4255500.0,20112375.0,2020-03-26
LT,2020-03-03,1140.8000000000002,1164.4500000000003,1138.0000000000002,1160.6000000000001,3847500.0,19980750.0,2020-03-26
LT,2020-03-04,1167.0500000000002,1169.7500000000002,1134.8500000000001,1157.6000000000001,3381750.0,19707375.0,2020-03-26
LT,2020-03-05,1173.5500000000002,1173.5500000000002,1146.7500000000002,1158.7500000000002,2782125.0,19611000.0,2020-03-26
LT,2020-03-06,1114.2000000000003,1140.4500000000003,1109.5500000000002,1134.3500000000001,3478125.0,19878750.0,2020-03-26
LT,2020-03-09,1100.8000000000002,1110.7500000000002,1045.9500000000003,1078.9500000000003,7143750.0,19155750.0,2020-03-26
LT,2020-03-11,1068.9500000000003,1095.4500000000003,1062.6000000000001,1092.4500000000003,4749000.0,18882750.0,2020-03-26
LT,2020-03-12,1046.7500000000002,1049.8500000000001,977.5500000000002,989.5500000000002,8386875.0,17937375.0,2020-03-26
LT,2020-03-13,917.4000000000002,1037.6500000000003,840.7500000000002,1028.4500000000003,7417500.0,16010625.0,2020-03-26
LT,2020-03-16,982.3000000000002,997.7500000000002,912.1500000000002,920.8500000000003,6935250.0,14789250.0,2020-03-26
LT,2020-03-17,925.5000000000002,957.0000000000002,896.9500000000003,913.9500000000003,4599375.0,14371875.0,2020-03-26
LT,2020-03-18,925.7500000000002,931.3000000000002,861.8500000000003,868.2000000000003,4272375.0,13996875.0,2020-03-26
LT,2020-03-19,826.0000000000002,846.4000000000002,800.3500000000003,805.5000000000002,6897375.0,12705000.0,2020-03-26
LT,2020-03-20,807.7500000000002,844.5000000000002,797.5000000000002,829.3000000000002,6566625.0,12019500.0,2020-03-26
LT,2020-03-23,763.1500000000002,772.7500000000002,669.7500000000002,688.5500000000002,6636750.0,10514250.0,2020-03-26
LT,2020-03-24,716.0500000000002,718.5500000000002,647.5000000000002,686.6000000000003,8340750.0,9100500.0,2020-03-26
LT,2020-03-25,686.6000000000003,765.7000000000003,652.0500000000003,757.6000000000003,7587000.0,11222250.0,2020-04-30
LT,2020-03-26,766.7000000000003,833.5500000000003,743.8000000000003,827.9500000000003,5704875.0,11546250.0,2020-04-30
LT,2020-03-27,852.5000000000002,879.6500000000003,800.7000000000003,825.6000000000003,5633625.0,10854000.0,2020-04-30
LT,2020-03-30,802.4000000000003,809.5000000000002,777.3500000000003,783.6500000000003,3235500.0,10922250.0,2020-04-30
LT,2020-03-31,810.4000000000003,811.1500000000003,782.7500000000002,793.4500000000003,4636500.0,11332875.0,2020-04-30
LT,2020-04-01,792.4000000000003,797.0000000000002,753.7000000000003,762.6000000000003,4209750.0,10812375.0,2020-04-30
LT,2020-04-03,769.2500000000002,779.6500000000003,751.8000000000003,767.5000000000002,4421625.0,11340750.0,2020-04-30
LT,2020-04-07,797.2000000000003,807.6500000000003,781.7500000000002,796.4000000000003,5856375.0,11754000.0,2020-04-30
LT,2020-04-08,792.8500000000003,821.5000000000002,785.2000000000003,795.8000000000003,4494000.0,11562375.0,2020-04-30
LT,2020-04-09,821.7000000000003,828.3000000000003,795.1500000000003,804.3000000000003,4005375.0,12240000.0,2020-04-30
LT,2020-04-13,800.2500000000002,860.5500000000003,795.6000000000003,853.7000000000003,6043500.0,11922375.0,2020-04-30
LT,2020-04-15,872.9000000000003,915.2500000000002,859.7500000000002,869.4000000000003,7917375.0,11738250.0,2020-04-30
LT,2020-04-16,862.8500000000003,911.3000000000003,860.1000000000003,904.3000000000003,4535625.0,11378250.0,2020-04-30
LT,2020-04-17,917.5000000000002,932.1000000000003,905.1500000000003,926.3000000000003,4403625.0,11412375.0,2020-04-30
LT,2020-04-20,929.2000000000003,931.7500000000002,898.7500000000002,902.9500000000003,4092375.0,10896750.0,2020-04-30
LT,2020-04-21,888.5000000000002,896.3500000000003,849.7000000000003,857.1500000000003,3673125.0,10665000.0,2020-04-30
LT,2020-04-22,864.5500000000003,873.4500000000003,839.0500000000003,841.5500000000003,5468625.0,10593000.0,2020-04-30
LT,2020-04-23,847.5000000000002,856.9500000000003,822.2000000000003,828.7000000000003,4207125.0,10418625.0,2020-04-30
LT,2020-04-24,827.9000000000003,855.8500000000003,821.9500000000003,837.7000000000003,6739500.0,9781875.0,2020-04-30
LT,2020-04-27,848.5500000000003,864.1500000000003,840.8000000000003,843.2000000000003,4728750.0,7829625.0,2020-04-30
LT,2020-04-28,843.2000000000003,846.1000000000003,829.8500000000003,835.9500000000003,5823000.0,8067375.0,2020-05-28
LT,2020-04-29,839.1000000000003,861.0500000000003,829.7000000000003,853.7000000000003,4630125.0,10233000.0,2020-05-28
LT,2020-04-30,864.1000000000003,894.5000000000002,862.1000000000003,870.3000000000003,6167625.0,11207625.0,2020-05-28
LT,2020-05-04,849.1000000000003,851.6000000000003,817.2500000000002,825.8000000000003,4029750.0,11113875.0,2020-05-28
LT,2020-05-05,836.1000000000003,845.1000000000003,809.1000000000003,812.4000000000002,3446250.0,10738875.0,2020-05-28
LT,2020-05-06,813.6500000000002,824.8000000000003,793.0500000000003,814.5500000000003,3930000.0,11068125.0,2020-05-28
LT,2020-05-07,806.1000000000003,810.2500000000002,793.5500000000003,795.8000000000003,2797875.0,10922250.0,2020-05-28
LT,2020-05-08,808.1000000000003,808.1000000000003,782.2000000000003,790.6500000000002,3246375.0,11008875.0,2020-05-28
LT,2020-05-11,797.3000000000003,803.4000000000002,792.3500000000003,796.7500000000002,2436375.0,11208750.0,2020-05-28
LT,2020-05-12,790.1000000000003,794.1500000000002,776.3000000000003,791.0500000000003,2665875.0,11295000.0,2020-05-28
LT,2020-05-13,837.0500000000003,847.9000000000002,827.8000000000003,837.6500000000002,6363750.0,11541375.0,2020-05-28
LT,2020-05-14,828.7000000000003,853.4500000000003,814.5500000000003,847.3500000000003,6570375.0,11332500.0,2020-05-28
LT,2020-05-15,858.3000000000003,859.0500000000003,826.0500000000003,837.3000000000003,5331000.0,11353500.0,2020-05-28
LT,2020-05-18,840.6500000000002,842.6000000000003,782.8000000000003,786.7000000000003,5232000.0,10964250.0,2020-05-28
LT,2020-05-19,797.6000000000003,809.1000000000003,765.1500000000002,770.4000000000002,4453500.0,11196750.0,2020-05-28
LT,2020-05-20,773.2500000000002,813.2000000000003,773.1500000000002,808.4500000000003,4389000.0,11191500.0,2020-05-28
LT,2020-05-21,800.2000000000003,817.5000000000002,789.6000000000003,791.9500000000003,3220125.0,10882875.0,2020-05-28
LT,2020-05-22,786.1500000000002,797.4500000000003,780.6000000000003,789.3500000000003,4512750.0,10434000.0,2020-05-28
LT,2020-05-26,795.3500000000003,817.0500000000003,794.1000000000003,799.7000000000003,6623625.0,8475375.0,2020-05-28
LT,2020-05-27,799.7000000000003,828.9000000000003,796.0500000000003,822.5500000000003,7750875.0,11394375.0,2020-06-25
LT,2020-05-28,824.3500000000003,877.7000000000003,824.3500000000003,870.0000000000003,8988750.0,12784875.0,2020-06-25
LT,2020-05-29,861.8000000000003,898.2000000000003,857.7000000000003,894.7500000000003,6036750.0,12187500.0,2020-06-25
LT,2020-06-01,906.9000000000003,946.8500000000003,897.0500000000003,900.1500000000003,5083500.0,11237625.0,2020-06-25
LT,2020-06-02,902.1000000000003,923.3500000000003,885.1500000000003,917.8000000000003,4041750.0,11435250.0,2020-06-25
LT,2020-06-03,925.2500000000003,946.7000000000003,925.2500000000003,933.7000000000003,3838500.0,11266500.0,2020-06-25
LT,2020-06-04,930.4000000000003,938.6500000000003,899.8500000000003,903.7500000000003,4709250.0,11337000.0,2020-06-25
LT,2020-06-05,911.7500000000003,932.2500000000003,907.3500000000003,928.4000000000003,4293375.0,11544375.0,2020-06-25
LT,2020-06-08,949.8500000000003,964.8000000000003,917.8500000000003,931.6000000000003,7687500.0,11060250.0,2020-06-25
LT,2020-06-09,933.9000000000003,941.8000000000003,919.3500000000003,922.3500000000003,3462000.0,10939875.0,2020-06-25
LT,2020-06-10,927.3500000000003,930.8500000000003,907.9000000000003,919.1000000000003,3142875.0,10859250.0,2020-06-25
LT,2020-06-11,915.6000000000003,923.0500000000003,897.4500000000003,899.4000000000003,2905125.0,10848000.0,2020-06-25
LT,2020-06-12,862.0500000000003,902.7000000000003,860.5000000000003,898.0500000000003,4936125.0,11180250.0,2020-06-25
LT,2020-06-15,893.7000000000003,893.7500000000003,862.4500000000003,872.2000000000003,4893375.0,11329125.0,2020-06-25
LT,2020-06-16,891.4500000000003,895.1500000000003,858.0500000000003,867.1500000000003,3276375.0,11315625.0,2020-06-25
LT,2020-06-17,861.8000000000003,871.9500000000003,851.1500000000003,856.3500000000003,3716250.0,11630250.0,2020-06-25
LT,2020-06-18,848.4500000000003,872.8000000000003,845.3000000000003,869.0500000000003,4345500.0,12012000.0,2020-06-25
LT,2020-06-19,874.4500000000003,888.3000000000003,866.3000000000003,870.5500000000003,4358250.0,11961750.0,2020-06-25
LT,2020-06-22,876.6500000000003,889.4000000000003,867.1000000000003,880.0000000000003,5925000.0,11586000.0,2020-06-25
LT,2020-06-23,880.2500000000003,941.2500000000003,879.7500000000003,938.5500000000003,8750250.0,11515500.0,2020-06-25
LT,2020-06-24,945.8000000000003,959.7000000000003,925.0000000000003,927.7000000000003,9027000.0,9532875.0,2020-06-25
LT,2020-06-25,927.7000000000003,940.4000000000003,912.9000000000003,919.5500000000003,7409050.0,9650850.0,2020-07-30
LT,2020-06-26,927.0000000000002,944.4000000000003,910.5000000000002,932.0500000000003,6730350.0,9032100.0,2020-07-30
LT,2020-06-29,921.8500000000003,925.9500000000003,898.8000000000003,910.5000000000002,5171650.0,9337900.0,2020-07-30
LT,2020-06-30,921.6500000000003,925.0500000000003,902.2500000000002,914.6500000000003,3668500.0,9309850.0,2020-07-30
LT,2020-07-01,908.2500000000002,910.6000000000003,887.5500000000003,898.6500000000003,6713300.0,8800550.0,2020-07-30
LT,2020-07-02,903.8000000000003,927.7000000000003,897.5000000000002,918.0000000000002,6910200.0,8824750.0,2020-07-30
LT,2020-07-03,919.8000000000003,929.8500000000003,915.9500000000003,918.7500000000002,4007850.0,8844550.0,2020-07-30
LT,2020-07-06,927.4000000000003,936.2000000000003,920.7500000000002,928.0000000000002,4139300.0,9220750.0,2020-07-30
LT,2020-07-07,930.2000000000003,935.9000000000003,911.0000000000002,915.8000000000003,4544650.0,9433600.0,2020-07-30
LT,2020-07-08,916.2000000000003,942.4500000000003,913.4500000000003,917.4000000000003,6675900.0,9578800.0,2020-07-30
LT,2020-07-09,921.3500000000003,928.7500000000002,914.4500000000003,922.9000000000003,4392300.0,9555700.0,2020-07-30
LT,2020-07-10,920.7000000000003,928.3000000000003,902.7000000000003,906.8500000000003,4799300.0,9444600.0,2020-07-30
LT,2020-07-13,912.6000000000003,919.4000000000003,902.1000000000003,905.5500000000003,3714150.0,9184450.0,2020-07-30
LT,2020-07-14,904.6000000000003,911.5500000000003,881.3500000000003,890.1500000000003,3936900.0,8789550.0,2020-07-30
LT,2020-07-15,902.3500000000003,902.8500000000003,885.7000000000003,889.5500000000003,3969350.0,9013950.0,2020-07-30
LT,2020-07-16,886.4500000000003,898.5000000000002,873.6000000000003,896.0000000000002,3791150.0,8796700.0,2020-07-30
LT,2020-07-17,896.2500000000002,906.7000000000003,893.0000000000002,903.1500000000003,2695000.0,8652050.0,2020-07-30
LT,2020-07-20,901.8500000000003,908.7000000000003,890.0000000000002,896.3500000000003,3418250.0,8982600.0,2020-07-30
LT,2020-07-21,901.9000000000003,920.0500000000003,897.3000000000003,916.7500000000002,5904800.0,9167950.0,2020-07-30
LT,2020-07-22,912.9500000000003,919.2000000000003,885.2500000000002,897.2500000000002,5607250.0,8998000.0,2020-07-30
LT,2020-07-23,886.9500000000003,914.3000000000003,886.3000000000003,893.0000000000002,8088300.0,8597050.0,2020-07-30
LT,2020-07-24,887.9000000000003,890.5000000000002,871.4500000000003,879.6000000000003,5703500.0,7858950.0,2020-07-30
LT,2020-07-27,885.1500000000003,890.7500000000002,871.1000000000003,880.1000000000003,4717350.0,6504850.0,2020-07-30
LT,2020-07-28,880.1000000000003,889.4500000000003,870.8000000000003,885.6500000000003,4189900.0,6674250.0,2020-08-27
LT,2020-07-29,887.1000000000003,914.0500000000003,887.1000000000003,894.9500000000003,6230400.0,8531600.0,2020-08-27
LT,2020-07-30,899.6500000000003,903.0500000000003,872.3000000000003,879.3000000000003,3951750.0,9491350.0,2020-08-27
LT,2020-07-31,882.9000000000003,894.4000000000003,877.6500000000003,886.3000000000003,3437500.0,9596950.0,2020-08-27
LT,2020-08-03,881.1500000000003,889.0500000000003,874.0500000000003,885.2500000000003,3669050.0,9863150.0,2020-08-27
LT,2020-08-04,888.0500000000003,901.8500000000003,887.3500000000003,893.7500000000003,5019300.0,9874150.0,2020-08-27
LT,2020-08-05,899.8000000000003,911.8000000000003,899.1500000000003,903.9000000000003,3835700.0,9551850.0,2020-08-27
LT,2020-08-06,906.3000000000003,912.7500000000003,900.2000000000003,902.9500000000003,2952400.0,9732800.0,2020-08-27
LT,2020-08-07,903.0000000000003,906.9000000000003,895.0500000000003,896.4500000000003,2672450.0,10047400.0,2020-08-27
LT,2020-08-10,903.2000000000003,950.4500000000003,903.1500000000003,940.3500000000003,11334950.0,10331200.0,2020-08-27
LT,2020-08-11,945.9500000000003,959.0500000000003,936.6500000000003,942.4000000000003,5016000.0,10358700.0,2020-08-27
LT,2020-08-12,929.8000000000003,935.9000000000003,924.3000000000003,929.8000000000003,3402300.0,10541850.0,2020-08-27
LT,2020-08-13,935.1500000000003,973.8500000000003,931.5000000000003,970.8500000000003,9637650.0,10705750.0,2020-08-27
LT,2020-08-14,975.0500000000003,994.0500000000003,950.8500000000003,961.1500000000003,16283300.0,10287750.0,2020-08-27
LT,2020-08-17,976.7500000000003,985.9500000000003,966.4000000000003,979.0500000000003,4989050.0,9884050.0,2020-08-27
LT,2020-08-18,982.0500000000003,987.0500000000003,971.9000000000003,984.5500000000003,4775100.0,9411600.0,2020-08-27
LT,2020-08-19,996.0500000000003,1003.7500000000003,983.5500000000003,988.1000000000003,6112150.0,9237800.0,2020-08-27
LT,2020-08-20,964.5500000000003,981.8000000000003,957.7000000000003,972.2000000000003,6259550.0,9130000.0,2020-08-27
LT,2020-08-21,984.3000000000003,985.0500000000003,967.4500000000003,970.5500000000003,4433550.0,8115250.0,2020-08-27
LT,2020-08-24,972.3500000000003,978.8500000000003,968.2500000000003,970.2500000000003,4252600.0,6131400.0,2020-08-27
LT,2020-08-25,970.2500000000003,972.6000000000003,952.2500000000003,954.5000000000003,4016100.0,6093450.0,2020-09-24
LT,2020-08-26,960.3000000000003,960.3000000000003,938.1000000000003,943.4500000000003,5006100.0,8442500.0,2020-09-24
LT,2020-08-27,948.3500000000003,954.0500000000003,937.1000000000003,949.0000000000003,7225900.0,10482450.0,2020-09-24
LT,2020-08-28,958.7500000000003,976.1000000000003,953.1500000000003,956.4000000000003,9224050.0,11098450.0,2020-09-24
LT,2020-08-31,963.7500000000003,969.0500000000003,914.0000000000003,918.3000000000003,10377950.0,11666050.0,2020-09-24
LT,2020-09-01,938.0500000000003,939.1500000000003,915.5000000000003,930.1500000000003,7653800.0,11724900.0,2020-09-24
LT,2020-09-02,930.7500000000003,932.8500000000003,920.6000000000003,930.3500000000003,3996850.0,11939950.0,2020-09-24
LT,2020-09-03,934.4500000000003,943.8500000000003,926.5000000000003,934.5500000000003,5277250.0,12160500.0,2020-09-24
LT,2020-09-04,918.9500000000003,928.4500000000003,911.4000000000003,915.6000000000003,4969800.0,12409650.0,2020-09-24
LT,2020-09-07,915.7000000000003,922.7500000000003,887.0000000000003,902.0500000000003,5475250.0,12338150.0,2020-09-24
LT,2020-09-08,907.1500000000003,907.1500000000003,884.0500000000003,886.8500000000003,5296500.0,12813350.0,2020-09-24
LT,2020-09-09,874.9500000000003,897.9500000000003,872.7000000000003,883.1500000000003,6461950.0,12863400.0,2020-09-24
LT,2020-09-10,885.0500000000003,893.4500000000003,882.2000000000003,891.4500000000003,4076600.0,12841400.0,2020-09-24
LT,2020-09-11,892.9000000000003,892.9000000000003,881.2500000000003,886.9500000000003,3796650.0,13374900.0,2020-09-24
LT,2020-09-14,891.6500000000003,892.9500000000003,872.0500000000003,874.8000000000003,5795350.0,13680700.0,2020-09-24
LT,2020-09-15,878.0500000000003,885.2500000000003,871.7000000000003,882.2000000000003,5208500.0,13993650.0,2020-09-24
LT,2020-09-16,886.9500000000003,896.0500000000003,881.5500000000003,893.8000000000003,5501100.0,13832500.0,2020-09-24
LT,2020-09-17,888.1500000000003,889.0500000000003,876.6500000000003,878.5500000000003,5115550.0,14093200.0,2020-09-24
LT,2020-09-18,880.2500000000003,884.0000000000003,867.3500000000003,871.2500000000003,5790400.0,13335850.0,2020-09-24
LT,2020-09-21,869.0000000000003,879.0500000000003,842.3000000000003,851.8500000000003,8896800.0,10417000.0,2020-09-24
LT,2020-09-22,846.9500000000003,856.0500000000003,821.1500000000003,826.7000000000003,7588350.0,8182350.0,2020-09-24
LT,2020-09-23,826.7000000000003,834.1000000000003,815.4500000000003,822.9000000000003,6850800.0,10118350.0,2020-10-29
LT,2020-09-24,816.4500000000003,821.9500000000003,803.6500000000003,811.6000000000003,8685600.0,12877150.0,2020-10-29
LT,2020-09-25,820.2500000000003,855.5500000000003,810.7500000000003,851.3500000000003,8517850.0,12494900.0,2020-10-29
LT,2020-09-28,855.5000000000003,879.4000000000003,853.3500000000003,864.1000000000003,5969150.0,12256200.0,2020-10-29
LT,2020-09-29,865.5500000000003,873.2500000000003,852.4500000000003,858.7000000000003,5034150.0,12171500.0,2020-10-29
LT,2020-09-30,858.9500000000003,865.9500000000003,847.1500000000003,861.9000000000003,4297700.0,11993300.0,2020-10-29
LT,2020-10-01,867.6500000000003,874.4500000000003,864.3500000000003,865.4500000000003,3672900.0,12159400.0,2020-10-29
LT,2020-10-05,865.9000000000003,870.3000000000003,857.1000000000003,859.4000000000003,3327500.0,12535050.0,2020-10-29
