symbol,date,open,high,low,close,volume,oi,expiry
ADANIPORTS,2025-12-15,1522.2,1524.1,1511.5,1517.2,1618800.0,22249950.0,2025-12-30
ADANIPORTS,2025-12-15,1535.6,1541.6,1522.0,1526.3,379050.0,1444475.0,2026-01-27
ADANIPORTS,2025-12-15,1551.7,1551.7,1532.0,1537.3,9025.0,259350.0,2026-02-24
ALKEM     ,2025-12-15,5642.5,5642.5,5594.0,5634.0,43875.0,1599875.0,2025-12-30
ALKEM     ,2025-12-15,5650.0,5672.0,5630.5,5670.0,4125.0,14375.0,2026-01-27
AMBER     ,2025-12-15,6658.0,6875.0,6658.0,6807.0,711700.0,1036600.0,2025-12-30
AMBER     ,2025-12-15,6634.0,6790.0,6613.0,6734.5,85500.0,138100.0,2026-01-27
AMBER     ,2025-12-15,6600.0,6725.0,6565.0,6689.0,3600.0,6900.0,2026-02-24
AMBUJACEM ,2025-12-15,547.0,558.0,545.0,555.2,4967550.0,47265750.0,2025-12-30
AMBUJACEM ,2025-12-15,549.0,561.0,549.0,558.4,304500.0,1395450.0,2026-01-27
AMBUJACEM ,2025-12-15,560.0,563.5,560.0,561.5,38850.0,189000.0,2026-02-24
ANGELONE  ,2025-12-15,2567.6,2588.3,2535.0,2547.4,588750.0,3603250.0,2025-12-30
ANGELONE  ,2025-12-15,2546.1,2555.0,2502.0,2511.9,105750.0,424500.0,2026-01-27
ANGELONE  ,2025-12-15,2520.0,2526.7,2495.4,2513.3,2500.0,36750.0,2026-02-24
APLAPOLLO ,2025-12-15,1734.2,1753.0,1730.7,1747.3,611100.0,7481250.0,2025-12-30
APLAPOLLO ,2025-12-15,1748.2,1762.4,1740.1,1758.0,126700.0,201250.0,2026-01-27
APLAPOLLO ,2025-12-15,1763.4,1763.4,1755.0,1761.1,1400.0,40950.0,2026-02-24
APOLLOHOSP,2025-12-15,7119.0,7119.0,7036.0,7106.0,302375.0,3182250.0,2025-12-30
APOLLOHOSP,2025-12-15,7105.5,7157.5,7067.0,7149.0,66250.0,152500.0,2026-01-27
APOLLOHOSP,2025-12-15,7135.0,7188.5,7128.5,7184.0,1875.0,12625.0,2026-02-24
ASHOKLEY  ,2025-12-15,164.4,166.1,162.05,165.72,21705000.0,142615000.0,2025-12-30
ASHOKLEY  ,2025-12-15,163.0,165.3,161.46,164.9,5070000.0,12150000.0,2026-01-27
ASHOKLEY  ,2025-12-15,163.0,164.5,161.41,164.13,340000.0,665000.0,2026-02-24
ASIANPAINT,2025-12-15,2770.0,2802.4,2761.8,2782.5,1578250.0,11586750.0,2025-12-30
ASIANPAINT,2025-12-15,2782.7,2818.0,2780.0,2799.2,176250.0,379000.0,2026-01-27
ASIANPAINT,2025-12-15,2823.0,2835.0,2805.0,2817.4,14500.0,65750.0,2026-02-24
ASTRAL    ,2025-12-15,1428.4,1437.0,1409.0,1435.1,561425.0,7102600.0,2025-12-30
ASTRAL    ,2025-12-15,1413.1,1439.0,1413.1,1437.5,148750.0,494275.0,2026-01-27
ASTRAL    ,2025-12-15,1421.6,1443.2,1421.6,1442.7,15300.0,48025.0,2026-02-24
AUBANK    ,2025-12-15,972.3,985.6,961.25,983.45,3087000.0,17917000.0,2025-12-30
AUBANK    ,2025-12-15,973.65,990.15,967.3,989.15,358000.0,1628000.0,2026-01-27
AUBANK    ,2025-12-15,981.1,993.0,971.0,990.45,52000.0,168000.0,2026-02-24
AUROPHARMA,2025-12-15,1201.0,1201.0,1184.7,1189.4,1081850.0,21854250.0,2025-12-30
AUROPHARMA,2025-12-15,1206.0,1206.0,1192.5,1195.9,135300.0,542850.0,2026-01-27
AUROPHARMA,2025-12-15,1213.0,1213.0,1200.5,1204.8,1650.0,20900.0,2026-02-24
AXISBANK  ,2025-12-15,1285.6,1293.0,1282.5,1287.0,2734375.0,67790000.0,2025-12-30
AXISBANK  ,2025-12-15,1299.0,1299.0,1291.0,1294.7,458750.0,5142500.0,2026-01-27
AXISBANK  ,2025-12-15,1301.8,1304.3,1298.4,1301.0,6250.0,218750.0,2026-02-24
BAJAJ-AUTO,2025-12-15,9060.0,9062.0,8922.5,8977.5,497400.0,3351150.0,2025-12-30
BAJAJ-AUTO,2025-12-15,9103.5,9104.0,8962.5,9011.5,59925.0,150675.0,2026-01-27
BAJAJ-AUTO,2025-12-15,9060.0,9089.0,9011.0,9047.5,4575.0,12600.0,2026-02-24
BAJAJFINSV,2025-12-15,2056.0,2086.7,2056.0,2074.6,2005750.0,18839500.0,2025-12-30
BAJAJFINSV,2025-12-15,2096.2,2096.2,2081.8,2088.1,1252500.0,1962250.0,2026-01-27
BAJAJFINSV,2025-12-15,2104.0,2105.0,2095.0,2099.2,15750.0,62000.0,2026-02-24
BAJFINANCE,2025-12-15,1018.0,1020.6,1011.4,1016.7,4285500.0,81445500.0,2025-12-30
BAJFINANCE,2025-12-15,1021.6,1026.5,1017.7,1022.9,1760250.0,6230250.0,2026-01-27
BAJFINANCE,2025-12-15,1026.9,1031.5,1024.0,1028.0,21750.0,582000.0,2026-02-24
BANDHANBNK,2025-12-15,149.94,152.39,148.59,152.07,2768400.0,108687600.0,2025-12-30
BANDHANBNK,2025-12-15,150.0,153.0,149.15,152.87,118800.0,6411600.0,2026-01-27
BANDHANBNK,2025-12-15,152.0,154.05,152.0,153.8,14400.0,716400.0,2026-02-24
BANKBARODA,2025-12-15,285.75,287.85,283.45,285.85,11562525.0,82090125.0,2025-12-30
BANKBARODA,2025-12-15,286.4,289.35,285.2,287.7,1225575.0,5174325.0,2026-01-27
BANKBARODA,2025-12-15,288.5,290.4,287.0,289.15,105300.0,611325.0,2026-02-24
BANKINDIA ,2025-12-15,141.59,142.5,140.39,142.18,4794400.0,49597600.0,2025-12-30
BANKINDIA ,2025-12-15,142.5,143.3,141.2,143.03,535600.0,2340000.0,2026-01-27
BANKINDIA ,2025-12-15,142.72,143.88,142.15,143.88,41600.0,301600.0,2026-02-24
BDL       ,2025-12-15,1415.0,1415.0,1392.0,1409.3,652275.0,3969225.0,2025-12-30
BDL       ,2025-12-15,1425.0,1425.0,1399.2,1416.2,92750.0,421750.0,2026-01-27
BDL       ,2025-12-15,1410.0,1423.0,1405.0,1422.7,10850.0,60900.0,2026-02-24
BEL       ,2025-12-15,391.0,393.25,388.7,391.7,7056600.0,106937700.0,2025-12-30
BEL       ,2025-12-15,393.15,395.85,391.0,394.1,1510500.0,14261400.0,2026-01-27
BEL       ,2025-12-15,394.95,397.6,393.9,395.95,246525.0,1544700.0,2026-02-24
BHARATFORG,2025-12-15,1428.0,1429.0,1403.1,1417.8,1372000.0,7387000.0,2025-12-30
BHARATFORG,2025-12-15,1431.6,1431.9,1406.5,1420.9,180000.0,429000.0,2026-01-27
BHARATFORG,2025-12-15,1435.0,1435.0,1410.0,1416.2,7000.0,24500.0,2026-02-24
BHARTIARTL,2025-12-15,2076.8,2085.0,2066.3,2077.2,1945125.0,43320000.0,2025-12-30
BHARTIARTL,2025-12-15,2089.4,2095.9,2082.1,2089.9,129675.0,4065050.0,2026-01-27
BHARTIARTL,2025-12-15,2100.8,2109.9,2096.0,2101.6,9500.0,290700.0,2026-02-24
BHEL      ,2025-12-15,287.75,288.0,282.5,283.8,9662625.0,60837000.0,2025-12-30
BHEL      ,2025-12-15,288.7,288.85,284.4,285.6,1323000.0,3131625.0,2026-01-27
BHEL      ,2025-12-15,289.25,290.15,286.4,287.1,91875.0,519750.0,2026-02-24
BIOCON    ,2025-12-15,391.5,393.35,384.8,392.45,6237500.0,46002500.0,2025-12-30
BIOCON    ,2025-12-15,391.0,395.45,387.3,394.55,757500.0,1970000.0,2026-01-27
BIOCON    ,2025-12-15,392.5,397.5,390.2,397.1,82500.0,247500.0,2026-02-24
BLUESTARCO,2025-12-15,1791.5,1824.9,1791.4,1812.4,226200.0,2188225.0,2025-12-30
BLUESTARCO,2025-12-15,1808.6,1827.8,1800.7,1815.4,18525.0,135850.0,2026-01-27
BOSCHLTD  ,2025-12-15,36805.0,36805.0,36400.0,36500.0,12900.0,199375.0,2025-12-30
BOSCHLTD  ,2025-12-15,36860.0,36945.0,36665.0,36710.0,1575.0,6275.0,2026-01-27
BOSCHLTD  ,2025-12-15,36880.0,36880.0,36800.0,36800.0,50.0,300.0,2026-02-24
BPCL      ,2025-12-15,368.0,370.25,361.65,367.8,7273925.0,28163500.0,2025-12-30
BPCL      ,2025-12-15,366.0,371.45,363.0,369.1,756425.0,1141550.0,2026-01-27
BPCL      ,2025-12-15,364.95,369.95,362.2,368.6,84925.0,201450.0,2026-02-24
BRITANNIA ,2025-12-15,5923.0,6072.0,5880.0,6048.0,386500.0,2707750.0,2025-12-30
BRITANNIA ,2025-12-15,5943.0,6105.5,5917.0,6080.5,30875.0,43500.0,2026-01-27
BRITANNIA ,2025-12-15,6107.0,6138.0,6093.0,6117.0,1500.0,3125.0,2026-02-24
BSE       ,2025-12-15,2725.0,2745.0,2635.2,2650.3,3690375.0,10590000.0,2025-12-30
BSE       ,2025-12-15,2734.3,2760.0,2651.0,2665.1,468750.0,934500.0,2026-01-27
BSE       ,2025-12-15,2765.9,2774.8,2669.0,2680.3,49500.0,176250.0,2026-02-24
CAMS      ,2025-12-15,753.0,759.5,749.0,756.2,849000.0,8286000.0,2025-12-30
CAMS      ,2025-12-15,760.0,764.0,754.0,761.1,90750.0,1026000.0,2026-01-27
CAMS      ,2025-12-15,759.6,764.0,759.0,760.7,6750.0,105000.0,2026-02-24
CANBK     ,2025-12-15,147.43,149.0,146.01,148.22,28383750.0,123889500.0,2025-12-30
CANBK     ,2025-12-15,146.84,149.46,146.55,148.72,3638250.0,15450750.0,2026-01-27
CANBK     ,2025-12-15,147.95,150.0,147.63,149.44,216000.0,2666250.0,2026-02-24
CDSL      ,2025-12-15,1521.0,1527.1,1509.7,1523.7,838850.0,8650700.0,2025-12-30
CDSL      ,2025-12-15,1525.0,1534.0,1517.7,1530.8,139175.0,922450.0,2026-01-27
CDSL      ,2025-12-15,1534.9,1542.9,1527.0,1537.8,14725.0,110675.0,2026-02-24
CGPOWER   ,2025-12-15,662.2,672.75,660.15,671.35,1145800.0,14506950.0,2025-12-30
CGPOWER   ,2025-12-15,670.0,676.2,664.95,674.7,180200.0,833850.0,2026-01-27
CGPOWER   ,2025-12-15,671.0,679.5,670.0,679.0,10200.0,85000.0,2026-02-24
CHOLAFIN  ,2025-12-15,1732.8,1747.4,1717.9,1741.6,2083125.0,13576875.0,2025-12-30
CHOLAFIN  ,2025-12-15,1739.9,1750.9,1722.0,1745.7,293125.0,618750.0,2026-01-27
CHOLAFIN  ,2025-12-15,1740.0,1747.2,1727.6,1747.2,5625.0,31250.0,2026-02-24
CIPLA     ,2025-12-15,1519.0,1519.6,1503.8,1511.8,890625.0,12902625.0,2025-12-30
CIPLA     ,2025-12-15,1524.4,1526.0,1513.3,1521.2,267375.0,717750.0,2026-01-27
CIPLA     ,2025-12-15,1523.0,1534.0,1523.0,1528.1,2625.0,55500.0,2026-02-24
COALINDIA ,2025-12-15,382.35,386.25,381.1,385.75,2957850.0,50076900.0,2025-12-30
COALINDIA ,2025-12-15,386.25,388.25,383.65,387.95,849150.0,6060150.0,2026-01-27
COALINDIA ,2025-12-15,383.0,387.0,382.2,386.35,102600.0,465750.0,2026-02-24
COFORGE   ,2025-12-15,1860.5,1880.9,1841.3,1877.6,1603125.0,11811000.0,2025-12-30
COFORGE   ,2025-12-15,1867.1,1887.5,1850.0,1885.1,155250.0,493125.0,2026-01-27
COFORGE   ,2025-12-15,1869.1,1886.6,1860.0,1884.2,35250.0,60750.0,2026-02-24
COLPAL    ,2025-12-15,2164.5,2181.0,2150.1,2174.4,295875.0,6113025.0,2025-12-30
COLPAL    ,2025-12-15,2175.0,2190.0,2160.0,2184.2,65700.0,419175.0,2026-01-27
COLPAL    ,2025-12-15,2177.4,2195.6,2173.0,2194.7,4500.0,34875.0,2026-02-24
CONCOR    ,2025-12-15,505.0,507.0,502.9,504.75,1351250.0,37046250.0,2025-12-30
CONCOR    ,2025-12-15,509.1,510.85,506.0,507.85,321250.0,2507500.0,2026-01-27
CONCOR    ,2025-12-15,508.8,510.8,507.0,508.85,18750.0,343750.0,2026-02-24
CROMPTON  ,2025-12-15,255.5,255.5,252.25,253.75,1918800.0,53247600.0,2025-12-30
CROMPTON  ,2025-12-15,255.45,256.3,254.0,255.3,232200.0,3279600.0,2026-01-27
CROMPTON  ,2025-12-15,256.4,257.35,255.8,257.0,68400.0,718200.0,2026-02-24
CUMMINSIND,2025-12-15,4590.0,4598.0,4530.0,4554.4,343000.0,2866200.0,2025-12-30
CUMMINSIND,2025-12-15,4612.8,4612.8,4557.2,4580.6,28400.0,56000.0,2026-01-27
CUMMINSIND,2025-12-15,4616.4,4616.4,4562.2,4585.4,4800.0,9200.0,2026-02-24
CYIENT    ,2025-12-15,1161.7,1168.0,1155.1,1162.6,380375.0,3283125.0,2025-12-30
DABUR     ,2025-12-15,497.0,501.5,495.8,499.75,1658750.0,17752500.0,2025-12-30
DABUR     ,2025-12-15,507.25,507.25,498.5,502.45,202500.0,811250.0,2026-01-27
DABUR     ,2025-12-15,502.8,506.7,502.05,505.95,22500.0,103750.0,2026-02-24
DALBHARAT ,2025-12-15,2077.0,2116.7,2067.5,2112.4,716950.0,2298725.0,2025-12-30
DALBHARAT ,2025-12-15,2090.8,2128.3,2082.0,2123.8,110825.0,147875.0,2026-01-27
DALBHARAT ,2025-12-15,2112.3,2140.1,2096.0,2135.4,2925.0,8125.0,2026-02-24
DELHIVERY ,2025-12-15,416.0,417.0,408.45,409.15,1786575.0,14794750.0,2025-12-30
DELHIVERY ,2025-12-15,415.05,419.25,410.7,411.35,190900.0,668150.0,2026-01-27
DELHIVERY ,2025-12-15,415.7,420.3,414.2,414.2,10375.0,91300.0,2026-02-24
DIVISLAB  ,2025-12-15,6405.5,6438.5,6351.0,6373.0,169400.0,2932900.0,2025-12-30
DIVISLAB  ,2025-12-15,6440.0,6463.5,6382.0,6410.5,16100.0,74000.0,2026-01-27
DIVISLAB  ,2025-12-15,6465.5,6474.0,6429.0,6441.0,1200.0,4900.0,2026-02-24
DIXON     ,2025-12-15,13311.0,13788.0,13266.0,13761.0,632550.0,2006550.0,2025-12-30
DIXON     ,2025-12-15,13372.0,13867.0,13360.0,13840.0,85650.0,211550.0,2026-01-27
DIXON     ,2025-12-15,13485.0,13931.0,13456.0,13915.0,12650.0,43650.0,2026-02-24
DLF       ,2025-12-15,700.0,701.65,693.1,700.75,2841300.0,47611575.0,2025-12-30
DLF       ,2025-12-15,702.45,705.35,697.55,704.8,315975.0,1932150.0,2026-01-27
DLF       ,2025-12-15,704.95,709.0,703.65,708.65,29700.0,456225.0,2026-02-24
DMART     ,2025-12-15,3863.0,3865.9,3829.0,3844.3,250050.0,5266200.0,2025-12-30
DMART     ,2025-12-15,3859.9,3877.2,3844.4,3859.7,50700.0,258750.0,2026-01-27
DMART     ,2025-12-15,3870.0,3885.0,3861.0,3874.9,3450.0,31500.0,2026-02-24
DRREDDY   ,2025-12-15,1273.0,1284.4,1269.3,1282.5,1146875.0,12865000.0,2025-12-30
DRREDDY   ,2025-12-15,1279.6,1289.9,1276.0,1288.3,133750.0,896875.0,2026-01-27
DRREDDY   ,2025-12-15,1281.5,1291.7,1281.5,1291.7,1250.0,39375.0,2026-02-24
EICHERMOT ,2025-12-15,7224.5,7224.5,7117.5,7137.0,519050.0,2971675.0,2025-12-30
EICHERMOT ,2025-12-15,7248.0,7248.5,7162.0,7183.0,39100.0,155400.0,2026-01-27
EICHERMOT ,2025-12-15,7273.0,7279.0,7210.0,7222.5,5900.0,17300.0,2026-02-24
ETERNAL   ,2025-12-15,297.0,300.0,295.55,298.95,12289900.0,299140725.0,2025-12-30
ETERNAL   ,2025-12-15,298.0,301.7,297.4,300.85,1299800.0,10813075.0,2026-01-27
ETERNAL   ,2025-12-15,300.15,303.0,298.75,302.35,189150.0,1564125.0,2026-02-24
EXIDEIND  ,2025-12-15,374.1,374.3,371.05,373.3,1252800.0,28776600.0,2025-12-30
EXIDEIND  ,2025-12-15,375.45,375.9,373.55,375.6,365400.0,1539000.0,2026-01-27
EXIDEIND  ,2025-12-15,379.0,379.0,376.0,377.3,50400.0,189000.0,2026-02-24
FEDERALBNK,2025-12-15,262.55,266.65,261.65,265.75,16015000.0,60585000.0,2025-12-30
FEDERALBNK,2025-12-15,263.5,267.7,263.3,267.05,2435000.0,5980000.0,2026-01-27
FEDERALBNK,2025-12-15,264.95,268.85,264.8,267.7,300000.0,535000.0,2026-02-24
FORTIS    ,2025-12-15,871.0,876.05,860.0,873.75,1530625.0,13667900.0,2025-12-30
FORTIS    ,2025-12-15,873.9,880.2,863.0,878.1,361925.0,773450.0,2026-01-27
FORTIS    ,2025-12-15,878.0,882.0,869.9,881.5,7750.0,31775.0,2026-02-24
GAIL      ,2025-12-15,170.5,171.45,169.41,170.6,8968050.0,91948500.0,2025-12-30
GAIL      ,2025-12-15,171.33,171.97,170.44,171.57,2850750.0,7241850.0,2026-01-27
GAIL      ,2025-12-15,172.85,172.85,171.5,172.57,157500.0,1190700.0,2026-02-24
GLENMARK  ,2025-12-15,1981.0,1998.7,1957.1,1992.6,1572750.0,14164125.0,2025-12-30
GLENMARK  ,2025-12-15,1994.0,2012.9,1971.1,2006.2,78750.0,195375.0,2026-01-27
GLENMARK  ,2025-12-15,2001.0,2019.0,1983.0,2013.1,7875.0,19500.0,2026-02-24
GMRAIRPORT,2025-12-15,104.39,107.08,103.86,105.18,54384075.0,169394850.0,2025-12-30
GMRAIRPORT,2025-12-15,105.33,107.59,104.66,105.96,5852025.0,11376225.0,2026-01-27
GMRAIRPORT,2025-12-15,105.89,108.15,105.5,106.74,837000.0,2476125.0,2026-02-24
GODREJCP  ,2025-12-15,1147.6,1171.1,1147.6,1168.2,1520500.0,10283000.0,2025-12-30
GODREJCP  ,2025-12-15,1155.5,1178.0,1155.0,1174.0,114000.0,142500.0,2026-01-27
GODREJCP  ,2025-12-15,1174.0,1175.0,1173.0,1175.0,2000.0,9500.0,2026-02-24
GODREJPROP,2025-12-15,2068.3,2084.9,2051.2,2077.2,642950.0,8455150.0,2025-12-30
GODREJPROP,2025-12-15,2090.3,2096.7,2062.9,2088.4,97075.0,334400.0,2026-01-27
GODREJPROP,2025-12-15,2088.1,2108.0,2082.0,2108.0,3575.0,78100.0,2026-02-24
GRASIM    ,2025-12-15,2844.6,2860.8,2827.0,2833.6,1073000.0,15379250.0,2025-12-30
GRASIM    ,2025-12-15,2852.9,2876.9,2846.0,2850.4,390750.0,862750.0,2026-01-27
GRASIM    ,2025-12-15,2892.7,2892.7,2870.7,2870.7,2000.0,15000.0,2026-02-24
HAL       ,2025-12-15,4271.0,4360.9,4271.0,4341.4,938700.0,9255900.0,2025-12-30
HAL       ,2025-12-15,4325.5,4386.0,4301.0,4365.4,231900.0,877200.0,2026-01-27
HAL       ,2025-12-15,4340.0,4392.0,4327.0,4373.3,36900.0,138150.0,2026-02-24
HAVELLS   ,2025-12-15,1422.9,1422.9,1404.8,1419.1,821000.0,8059000.0,2025-12-30
HAVELLS   ,2025-12-15,1421.0,1426.3,1410.8,1425.0,55500.0,473500.0,2026-01-27
HAVELLS   ,2025-12-15,1425.0,1430.3,1425.0,1429.0,3000.0,43500.0,2026-02-24
HCLTECH   ,2025-12-15,1672.9,1688.4,1661.8,1685.8,2390150.0,16874900.0,2025-12-30
HCLTECH   ,2025-12-15,1673.1,1686.6,1661.5,1684.1,93450.0,764050.0,2026-01-27
HCLTECH   ,2025-12-15,1675.0,1695.4,1673.1,1693.8,12250.0,74200.0,2026-02-24
HDFCAMC   ,2025-12-15,2667.0,2681.2,2608.0,2617.9,818700.0,4202100.0,2025-12-30
HDFCAMC   ,2025-12-15,2683.8,2693.2,2623.9,2633.1,173100.0,257700.0,2026-01-27
HDFCAMC   ,2025-12-15,2690.0,2690.0,2645.0,2649.4,6900.0,16800.0,2026-02-24
HDFCBANK  ,2025-12-15,994.1,1005.6,994.1,998.7,9598050.0,194068600.0,2025-12-30
HDFCBANK  ,2025-12-15,1007.0,1011.7,1002.7,1005.0,1236400.0,21688700.0,2026-01-27
HDFCBANK  ,2025-12-15,1012.6,1016.8,1008.9,1010.7,65450.0,841500.0,2026-02-24
HDFCLIFE  ,2025-12-15,777.5,778.4,769.75,776.2,2510200.0,29014700.0,2025-12-30
HDFCLIFE  ,2025-12-15,781.55,782.8,774.75,780.55,416900.0,1802900.0,2026-01-27
HDFCLIFE  ,2025-12-15,782.15,782.3,782.15,782.3,5500.0,132000.0,2026-02-24
HEROMOTOCO,2025-12-15,5950.0,5989.5,5902.0,5969.0,621300.0,5828850.0,2025-12-30
HEROMOTOCO,2025-12-15,5972.5,6020.0,5932.0,6003.0,36300.0,166350.0,2026-01-27
HEROMOTOCO,2025-12-15,5955.0,6000.5,5921.5,5990.5,3900.0,31500.0,2026-02-24
HFCL      ,2025-12-15,66.4,67.4,65.73,66.16,16886100.0,106167000.0,2025-12-30
HINDALCO  ,2025-12-15,852.9,857.95,847.05,849.3,4208400.0,76934200.0,2025-12-30
HINDALCO  ,2025-12-15,859.55,862.3,852.5,854.65,259700.0,1706600.0,2026-01-27
HINDALCO  ,2025-12-15,863.4,867.85,859.0,859.25,25900.0,223300.0,2026-02-24
HINDPETRO ,2025-12-15,463.0,469.9,457.45,468.45,7974450.0,37450350.0,2025-12-30
HINDPETRO ,2025-12-15,464.55,472.4,460.65,470.6,759375.0,1000350.0,2026-01-27
HINDPETRO ,2025-12-15,463.0,472.3,461.4,471.5,87075.0,214650.0,2026-02-24
HINDUNILVR,2025-12-15,2265.0,2303.0,2256.6,2296.0,2249400.0,8661300.0,2025-12-30
HINDUNILVR,2025-12-15,2281.6,2318.0,2273.3,2311.0,370500.0,1473600.0,2026-01-27
HINDUNILVR,2025-12-15,2259.0,2330.0,2259.0,2323.6,37200.0,152700.0,2026-02-24
HINDZINC  ,2025-12-15,563.0,572.65,557.45,569.6,20486900.0,35304500.0,2025-12-30
HINDZINC  ,2025-12-15,565.0,575.85,561.0,572.9,2621500.0,2612925.0,2026-01-27
HINDZINC  ,2025-12-15,569.0,578.4,564.7,575.45,433650.0,683550.0,2026-02-24
HUDCO     ,2025-12-15,214.0,216.47,211.5,215.46,5372400.0,31632225.0,2025-12-30
HUDCO     ,2025-12-15,214.6,217.79,213.0,216.78,621600.0,2189475.0,2026-01-27
HUDCO     ,2025-12-15,213.95,218.2,213.95,217.52,44400.0,341325.0,2026-02-24
ICICIBANK ,2025-12-15,1364.0,1374.9,1364.0,1370.5,4850300.0,103530700.0,2025-12-30
ICICIBANK ,2025-12-15,1378.0,1382.5,1374.0,1379.0,484400.0,12555900.0,2026-01-27
ICICIBANK ,2025-12-15,1388.5,1389.7,1382.0,1387.2,51100.0,868000.0,2026-02-24
ICICIGI   ,2025-12-15,1940.2,1960.4,1930.1,1957.2,252200.0,5868525.0,2025-12-30
ICICIGI   ,2025-12-15,1949.8,1973.0,1942.9,1971.0,25350.0,67275.0,2026-01-27
ICICIPRULI,2025-12-15,652.9,654.15,641.65,651.75,2465125.0,15571450.0,2025-12-30
ICICIPRULI,2025-12-15,652.1,657.65,645.55,655.45,166500.0,323750.0,2026-01-27
ICICIPRULI,2025-12-15,652.85,660.4,651.35,660.4,4625.0,37000.0,2026-02-24
IDEA      ,2025-12-15,11.94,12.05,11.36,11.4,1184626650.0,5971164450.0,2025-12-30
IDEA      ,2025-12-15,12.0,12.13,11.44,11.48,288687525.0,734262675.0,2026-01-27
IDEA      ,2025-12-15,12.05,12.19,11.53,11.56,45029250.0,102781050.0,2026-02-24
IDFCFIRSTB,2025-12-15,82.75,84.58,82.14,84.0,65954525.0,310304400.0,2025-12-30
IDFCFIRSTB,2025-12-15,82.82,84.99,82.56,84.4,17149475.0,38166625.0,2026-01-27
IDFCFIRSTB,2025-12-15,83.48,85.5,83.48,84.93,1836450.0,2847425.0,2026-02-24
IEX       ,2025-12-15,142.91,144.43,142.45,142.61,3206250.0,50246250.0,2025-12-30
IEX       ,2025-12-15,144.37,145.16,143.26,143.33,487500.0,4263750.0,2026-01-27
IEX       ,2025-12-15,142.78,144.44,142.78,143.5,56250.0,1076250.0,2026-02-24
IIFL      ,2025-12-15,581.75,581.75,571.7,577.5,2316600.0,11825550.0,2025-12-30
IIFL      ,2025-12-15,581.0,584.0,575.5,580.6,227700.0,371250.0,2026-01-27
INDHOTEL  ,2025-12-15,737.55,740.75,731.2,734.4,2852000.0,24724000.0,2025-12-30
INDHOTEL  ,2025-12-15,740.15,743.15,735.85,738.05,145000.0,1350000.0,2026-01-27
INDHOTEL  ,2025-12-15,744.5,746.9,741.95,742.5,13000.0,123000.0,2026-02-24
INDIANB   ,2025-12-15,791.65,795.5,782.9,787.7,2561000.0,11297000.0,2025-12-30
INDIANB   ,2025-12-15,796.0,798.3,785.2,790.5,361000.0,497000.0,2026-01-27
INDIANB   ,2025-12-15,799.95,799.95,788.75,794.15,15000.0,60000.0,2026-02-24
INDIGO    ,2025-12-15,4915.0,5030.5,4889.0,4986.5,3159300.0,11400600.0,2025-12-30
INDIGO    ,2025-12-15,4982.0,5058.0,4920.0,5012.5,603900.0,1093050.0,2026-01-27
